日付, 日225,米30, 米S500, 米NQ100, 金スポット, 白金スポット, 原油, コーン,^DJI, ^GSPC, ^IXIC,国債10,国債５,USD_E,EURJ,JPY,AUD,米30
2016/1/18,16843,15900,1872.6,4132.3,1088.9,819.5,29.95,362.9,15988.08,1880.33,4488.42,2.03,1.45,1.0896,127.848,117.334,80.511,15900
2016/1/19,16965,15878,1866.3,4118,1087.6,826.5,29.55,367.7,15972.77,1874.48,4459.02,2.03,1.47,1.0916,128.281,117.513,81.25,15878
2016/1/20,16299,15644,1847.3,4115.9,1102.1,819.2,28.61,368.7,15729.66,1854.76,4459.49,1.99,1.42,1.0888,127.253,116.884,80.663,15644
2016/1/21,16340,15784,1860.2,4133.7,1100.8,817.7,29.6,367.1,15869.57,1867.39,4472.35,2.02,1.43,1.0883,127.803,117.435,82.013,15784
2016/1/22,17178,15956,1893.4,4234,1096.7,827.6,31.95,370.1,16040.95,1900.59,4570.7,2.05,1.48,1.0792,128.151,118.744,83.128,15956
2016/1/25,16941,15894,1881.7,4225.4,1105.4,856.6,30.23,369.7,15980.92,1889.6,4557.11,2.02,1.46,1.0841,128.482,118.517,82.6,15894
2016/1/26,17009,16025,1888.8,4210.6,1122.5,875.6,31.27,369,16111.69,1896.53,4554.13,2,1.43,1.0859,128.577,118.409,83.042,16025
2016/1/27,17092,15873,1875.5,4126.6,1127.5,880.1,32.04,369.2,15958.08,1883.04,4474.1,2,1.43,1.0903,129.376,118.657,83.265,15873
2016/1/28,17098,15993,1887.8,4175.5,1115.6,863.6,33.46,365.6,16080.74,1895.08,4506.22,1.98,1.4,1.0954,130.087,118.78,84.063,15993
2016/1/29,17777,16289,1922.5,4247.5,1117.2,869.4,33.67,371.5,16377.06,1929.48,4584.57,1.92,1.33,1.0834,131.145,121.051,85.582,16289
2016/2/1,17772,16358,1931.5,4275.9,1128.3,869.8,31.44,371.4,16445.31,1939.18,4620.03,1.96,1.38,1.0895,131.935,121.093,85.978,16358
2016/2/2,17376,16033,1890.5,4172.9,1128.8,854,29.94,372.4,16119.47,1898.21,4504.66,1.87,1.28,1.0917,131.059,120.048,84.623,16033
2016/2/3,16970,16275,1908.8,4179,1138.5,877.2,32.37,370.9,16360.25,1915.61,4516.83,1.88,1.27,1.1083,130.733,117.963,84.658,16275
2016/2/4,16758,16274,1902.3,4140,1155.9,902.9,31.64,368.4,16357.2,1908.76,4488.06,1.86,1.25,1.121,130.886,116.76,84.074,16274
2016/2/5,16486,16067,1868.2,4007.9,1165.3,906.1,30.83,365.5,16150.42,1874.97,4358.44,1.85,1.25,1.1149,130.335,116.904,82.682,16067
2016/2/8,16255,15801,1829.6,3899.7,1195.1,926.1,29.91,362.3,15874.81,1835.92,4231.1,1.74,1.15,1.1206,129.344,115.421,81.742,15801
2016/2/9,16139,16043,1860,3984.1,1188.7,929.7,28.44,360.9,16107.99,1864.97,4310.33,1.73,1.15,1.1284,129.972,115.181,81.35,16043
2016/2/10,15718,15982,1861.7,4000,1191.5,931,27.72,360.1,16034.44,1866.46,4325.27,1.7,1.15,1.1268,128.114,113.689,80.805,15982
2016/2/11,15159,15572,1819.7,3945.8,1250.5,960.5,26.76,360.2,15623.78,1824.39,4255.72,1.64,1.11,1.1342,127.233,112.182,79.561,15572
2016/2/12,15416,15903,1856.9,4007.6,1238.6,954.9,29.18,358.6,15954.02,1861.27,4331.36,1.75,1.2,1.1253,127.465,113.266,80.477,15903
2016/2/15,15924,16123,1885,4076.6,1209.2,935.9,29.75,358.6,15973.84,1864.78,4337.51,1.75,1.2,1.1147,127.877,114.718,81.923,16123
2016/2/16,15862,16114,1886.5,4086.4,1203.9,929.8,29.11,363,16156.17,1890.38,4420.76,1.78,1.22,1.1144,126.935,113.907,80.891,16114
2016/2/17,16044,16410,1922.5,4190.2,1209,944,30.57,367,16445.96,1926.16,4526.37,1.82,1.26,1.1139,126.786,113.823,81.631,16410
2016/2/18,16056,16405,1917.4,4162.9,1236.2,944.9,32.84,365.5,16440.1,1921.05,4500.17,1.76,1.22,1.1098,126.036,113.567,81.254,16405
2016/2/19,15767,16336,1910.7,4154.9,1228.3,939.7,31.81,365.5,16366.66,1914.41,4497.21,1.75,1.22,1.1126,125.312,112.625,80.41,16336
2016/2/22,16141,16563,1936.5,4213.1,1209.4,924.1,33.27,367.6,16594.53,1940.08,4557.42,1.76,1.24,1.1027,124.424,112.83,81.549,16563
2016/2/23,15833,16388,1917.4,4162,1223,940.8,31.84,361.9,16419.87,1921.17,4507.6,1.74,1.22,1.1014,123.382,112.019,80.814,16388
2016/2/24,15864,16425,1923.5,4189.5,1229.6,939.5,32.24,359.3,16461.81,1926.91,4532.1,1.74,1.22,1.101,123.116,111.824,80.544,16425
2016/2/25,16186,16610,1941.7,4215.9,1235,925.4,33.04,360.3,16641.99,1944.61,4561.34,1.7,1.15,1.104,124.585,112.851,81.72,16610
2016/2/26,16366,16635,1947.8,4240.4,1224.7,912.9,33.02,359.5,16660.86,1950.76,4595.19,1.76,1.24,1.0932,124.492,113.883,81.192,16635
2016/2/29,16026,16525,1934.3,4211.6,1238.2,934,33.76,357,16546.73,1937.09,4569.73,1.74,1.22,1.0886,122.747,112.755,80.465,16525
2016/3/1,16582,16838,1974.8,4327.1,1235.7,936.2,34.39,355.7,16860.28,1977.12,4683.07,1.84,1.32,1.0862,123.875,114.047,81.827,16838
2016/3/2,16667,16824,1976.5,4313.4,1241.2,935.7,34.62,356,16847.33,1979,4682.5,1.85,1.35,1.0867,123.265,113.428,82.735,16824
2016/3/3,16823,16888,1987,4319.5,1260.8,944.5,34.63,356.2,16908.22,1989.43,4700.75,1.83,1.33,1.0959,124.451,113.557,83.523,16888
2016/3/4,17039,16953,1994.6,4319.1,1261.7,977.8,35.9,358.5,16973.66,1996.61,4709.07,1.88,1.38,1.1,125.346,113.945,84.585,16953
2016/3/7,16797,16992,1991.7,4277.9,1267.5,997.3,37.94,358.8,17013.65,1994.12,4682.46,1.9,1.41,1.1015,124.751,113.251,84.57,16992
2016/3/8,16655,16983,1982.2,4279,1262.7,981.7,36.27,360.2,16996.91,1984.05,4665.78,1.83,1.35,1.1005,123.889,112.57,83.797,16983
2016/3/9,16765,16964,1983.7,4280.7,1254.3,977.4,38.12,359.2,16969.92,1985.25,4666.11,1.89,1.39,1.1007,124.706,113.294,84.997,16964
2016/3/10,16525,16942,1983.5,4276.3,1269,975.6,37.85,362.3,16944.74,1984.56,4652.21,1.93,1.44,1.1192,126.566,113.088,84.213,16942
2016/3/11,17052,17200,2019,4352.2,1256.1,966.2,38.47,364.7,17201.4,2019.37,4738.65,1.98,1.48,1.1159,126.926,113.756,86.038,17200
2016/3/14,17129,17125,2009.3,4357.5,1234.1,956.4,37.27,368.5,17229.13,2019.64,4750.28,1.96,1.48,1.1099,126.329,113.816,85.463,17125
2016/3/15,16834,17149,2006,4356.7,1232.9,956.3,36.43,368.1,17251.53,2015.93,4728.67,1.96,1.49,1.111,125.678,113.123,84.385,17149
2016/3/16,16805,17228,2016.6,4387.3,1262.1,973.8,38.48,368,17325.76,2027.22,4763.97,1.94,1.41,1.1226,126.349,112.549,85.014,17228
2016/3/17,16714,17400,2032.4,4395.6,1256.5,980.5,41.51,368.3,17481.49,2040.59,4774.99,1.9,1.38,1.1314,126.119,111.468,85.192,17400
2016/3/18,16617,17493,2037.8,4394.6,1254.3,969.1,41.22,366.9,17602.3,2049.56,4795.65,1.87,1.34,1.1278,125.85,111.591,84.79,17493
2016/3/21,16746,17520,2042,4414.9,1243.9,980.9,41.62,369.3,17623.87,2051.6,4808.87,1.92,1.38,1.1242,125.814,111.916,84.851,17520
2016/3/22,16917,17499,2041.2,4432.8,1247.6,992.2,41.41,369.8,17582.57,2049.8,4821.66,1.94,1.41,1.1222,126.008,112.291,85.615,17499
2016/3/23,16786,17432,2029.6,4397.4,1220.5,957.3,39.79,368.5,17502.59,2036.71,4768.86,1.88,1.35,1.1177,125.664,112.442,84.583,17432
2016/3/24,16765,17428,2028.3,4396.1,1217.1,948.3,39.56,370,17515.73,2035.94,4773.5,1.9,1.38,1.118,126.113,112.809,84.957,17428
2016/3/25,16875,17439,2028.4,4397,1217,941.8,39.41,370,17515.73,2035.94,4773.5,1.9,1.38,1.117,126.362,113.132,84.899,17439
2016/3/28,16933,17451,2028.3,4389.2,1219.7,944.2,39.39,370.7,17535.39,2037.05,4766.79,1.87,1.35,1.1199,127.021,113.426,85.581,17451
2016/3/29,17025,17534,2046.9,4456.9,1241.4,966,38.42,372.8,17633.11,2055.01,4846.62,1.81,1.28,1.1294,127.279,112.692,86.076,17534
2016/3/30,16993,17618,2054.7,4479.9,1225.7,962.7,38.27,367,17716.66,2063.95,4869.29,1.83,1.27,1.1334,127.45,112.449,86.235,17618
2016/3/31,16758,17606,2052.2,4475.2,1231.5,974.5,38.14,351,17685.09,2059.74,4869.85,1.79,1.22,1.1382,128.096,112.544,86.277,17606
2016/4/1,16147,17701,2064.2,4525.7,1223,956.9,36.65,353.7,17792.75,2072.78,4914.54,1.79,1.24,1.1398,127.251,111.651,85.762,17701
2016/4/4,16091,17653,2058.2,4504.3,1215.5,939.8,35.58,354.3,17737,2066.13,4891.8,1.78,1.22,1.1392,126.808,111.318,84.643,17653
2016/4/5,15625,17538,2040.5,4473.3,1229.7,948.9,35.95,356.5,17603.32,2045.17,4843.93,1.73,1.18,1.1384,125.624,110.356,83.166,17538
2016/4/6,15735,17622,2058.3,4532.7,1223.8,945.1,37.76,358,17716.05,2066.66,4920.72,1.76,1.2,1.1399,125.102,109.746,83.439,17622
2016/4/7,15434,17463,2035.8,4473.3,1240.4,954.1,37.41,361.5,17541.96,2041.91,4848.37,1.69,1.14,1.137,123.268,108.417,81.371,17463
2016/4/8,15773,17486,2040.7,4469.6,1239.7,965.5,39.51,361.9,17576.96,2047.6,4850.69,1.72,1.16,1.1399,123.292,108.154,81.69,17486
2016/4/11,15689,17470,2034.3,4449.6,1256,986.4,40.35,356.5,17556.41,2041.99,4833.4,1.72,1.16,1.1406,123.104,107.934,81.962,17470
2016/4/12,16059,17625,2053.4,4485.1,1255.2,998.6,42.06,362.7,17721.25,2061.72,4872.09,1.78,1.21,1.1388,123.577,108.514,83.347,17625
2016/4/13,16592,17820,2075,4546.7,1242.6,996.6,41.56,373.2,17908.28,2082.42,4947.42,1.76,1.21,1.1277,123.241,109.286,83.664,17820
2016/4/14,16785,17838,2076.2,4547.1,1225.7,988.1,41.48,374.1,17926.43,2082.78,4945.89,1.78,1.24,1.1259,123.164,109.395,84.173,17838
2016/4/15,16602,17807,2074.5,4538.3,1233.8,983.6,40.41,377.9,17897.46,2080.73,4938.22,1.75,1.21,1.1284,122.686,108.725,83.915,17807
2016/4/18,16653,17922,2086.2,4547.9,1232,975.3,41.33,381.3,18004.16,2094.34,4960.02,1.77,1.23,1.131,123.055,108.795,84.263,17922
2016/4/19,17032,17969,2094.9,4531.5,1250.4,1012.6,42.45,384.6,18053.6,2100.8,4940.33,1.78,1.25,1.1362,124.011,109.14,85.322,17969
2016/4/20,17217,18026,2097,4533.2,1245.1,1016.3,43.78,395.2,18096.27,2102.4,4948.13,1.85,1.32,1.1299,124.061,109.801,85.57,18026
2016/4/21,17223,17902,2082.8,4498.1,1249.2,1023.3,43.54,384.3,17982.52,2091.48,4945.89,1.87,1.34,1.1287,123.535,109.454,84.725,17902
2016/4/22,17730,17917,2085.5,4465.8,1233.9,1008.1,43.76,371.8,18003.75,2091.58,4906.23,1.89,1.36,1.1223,125.289,111.636,86.109,17917
2016/4/25,17737,17918,2085.9,4465.7,1232.3,1007.3,43.73,371.8,17977.24,2087.79,4895.79,1.9,1.37,1.1262,125.257,111.227,85.752,17918
2016/4/26,17737,17918,2085.9,4465.7,1232.3,1007.3,43.73,371.8,17990.32,2091.7,4888.31,1.93,1.4,1.1287,125.761,111.417,86.256,17918
2016/4/27,17737,17918,2085.9,4465.7,1232.3,1007.3,43.73,371.8,18041.55,2095.15,4863.14,1.86,1.34,1.1312,126.177,111.534,84.5,17918
2016/4/28,17737,17918,2085.9,4465.7,1232.3,1007.3,43.73,371.8,17830.76,2075.81,4805.29,1.84,1.3,1.1353,122.765,108.118,82.444,17918
2016/4/29,15863,17685,2057.5,4327.1,1294.1,1074.8,45.92,392.2,17773.64,2065.3,4775.36,1.82,1.28,1.1452,121.871,106.415,80.893,17685
2016/5/2,15860,17714,2061,4334.8,1293.9,1075,46,392.2,17891.16,2081.43,4817.59,1.87,1.32,1.1525,122.707,106.46,81.581,17714
2016/5/3,15860,17714,2061,4334.8,1293.9,1075,46,392.2,17750.91,2063.37,4763.22,1.8,1.26,1.1507,122.518,106.457,79.749,17714
2016/5/10,16076,17669,2052.6,4328.4,1288.6,1078.5,44.58,377.2,17851.03,2079.75,4804.04,1.76,1.21,1.1437,124.121,108.533,80.156,17669
2016/5/11,16076,17669,2052.6,4328.4,1288.6,1078.5,44.58,377.2,17711.12,2064.46,4760.69,1.74,1.2,1.1423,123.918,108.482,80.018,17669
2016/5/12,16076,17669,2052.6,4328.4,1288.6,1078.5,44.58,377.2,17720.5,2064.11,4737.33,1.76,1.24,1.1374,124.037,109.059,79.89,17669
2016/5/13,16076,17669,2052.6,4328.4,1288.6,1078.5,44.58,377.2,17535.32,2046.61,4717.68,1.71,1.21,1.1308,122.861,108.654,78.924,17669
2016/5/16,16384,17490,2043.3,4323.9,1273.2,1048.8,46.32,390.3,17710.71,2066.66,4775.46,1.75,1.26,1.1319,123.327,108.952,79.41,17490
2016/5/17,16384,17490,2043.3,4323.9,1273.2,1048.8,46.32,390.3,17529.98,2047.21,4715.73,1.76,1.28,1.1317,123.437,109.09,79.948,17490
2016/5/18,16384,17490,2043.3,4323.9,1273.2,1048.8,46.32,390.3,17526.62,2047.63,4739.12,1.88,1.41,1.1215,123.622,110.224,79.648,17490
2016/5/19,16384,17490,2043.3,4323.9,1273.2,1048.8,46.32,390.3,17435.4,2040.04,4712.53,1.85,1.37,1.1198,123.161,109.986,79.455,17490
2016/5/20,16384,17490,2043.3,4323.9,1273.2,1048.8,46.32,390.3,17500.94,2052.32,4769.56,1.85,1.37,1.1217,123.564,110.158,79.594,17490
2016/5/23,16724,17491,2051.2,4364.6,1249.8,1018.1,48.25,394.3,17492.93,2048.04,4765.78,1.84,1.37,1.1218,122.584,109.274,78.934,17491
2016/5/24,16724,17491,2051.2,4364.6,1249.8,1018.1,48.25,394.3,17706.05,2076.06,4861.06,1.86,1.4,1.1142,122.547,109.986,78.974,17491
2016/5/25,16724,17491,2051.2,4364.6,1249.8,1018.1,48.25,394.3,17851.51,2090.54,4894.89,1.87,1.41,1.1152,122.871,110.179,79.333,17491
2016/5/26,16724,17491,2051.2,4364.6,1249.8,1018.1,48.25,394.3,17828.29,2090.1,4901.77,1.82,1.34,1.1192,122.83,109.751,79.271,17491
2016/5/27,16724,17491,2051.2,4364.6,1249.8,1018.1,48.25,394.3,17873.22,2099.06,4933.5,1.85,1.39,1.1113,122.663,110.376,79.312,17491
2016/5/30,16907,17849,2097,4510.6,1211.7,973.5,49.48,412.7,17873.22,2099.06,4933.5,1.85,1.39,1.1139,123.793,111.134,79.853,17849
2016/5/31,16907,17849,2097,4510.6,1211.7,973.5,49.48,412.7,17787.13,2096.95,4948.05,1.83,1.36,1.1129,123.201,110.702,80.002,17849
2016/6/1,16907,17849,2097,4510.6,1211.7,973.5,49.48,412.7,17789.67,2099.33,4952.25,1.85,1.39,1.119,122.603,109.566,79.501,17849
2016/6/2,16907,17849,2097,4510.6,1211.7,973.5,49.48,412.7,17838.56,2105.26,4971.36,1.81,1.36,1.115,121.401,108.883,78.668,17849
2016/6/3,16907,17849,2097,4510.6,1211.7,973.5,49.48,412.7,17807.06,2099.13,4942.52,1.7,1.23,1.1364,121.1,106.567,78.506,17849
2016/6/6,16324,17798,2097.7,4508.8,1244.1,982.9,48.78,418.2,17920.33,2109.41,4968.71,1.72,1.24,1.1363,122.27,107.604,79.302,17798
2016/6/7,16324,17798,2097.7,4508.8,1244.1,982.9,48.78,418.2,17938.28,2112.13,4961.75,1.71,1.23,1.1355,121.908,107.36,80.016,17798
2016/6/8,16782,17993,2117.5,4518.2,1262.1,1009.7,51.46,430.6,18005.05,2119.12,4974.64,1.71,1.23,1.1394,122.001,107.078,80.028,17993
2016/6/9,16782,17993,2117.5,4518.2,1262.1,1009.7,51.46,430.6,17985.19,2115.48,4958.62,1.68,1.21,1.1317,121.196,107.088,79.646,17993
2016/6/10,16782,17993,2117.5,4518.2,1262.1,1009.7,51.46,430.6,17865.34,2096.07,4894.55,1.64,1.17,1.1256,120.251,106.83,78.848,17993
2016/6/13,16285,17726,2081,4445.3,1274.8,988.4,48.65,423.8,17732.48,2079.06,4848.44,1.62,1.13,1.1297,119.959,106.184,78.472,17726
2016/6/14,16285,17726,2081,4445.3,1274.8,988.4,48.65,423.8,17674.82,2075.32,4843.55,1.61,1.13,1.1205,118.935,106.147,78.107,17726
2016/6/15,16285,17726,2081,4445.3,1274.8,988.4,48.65,423.8,17640.17,2071.5,4834.93,1.6,1.1,1.1262,119.311,105.939,78.473,17726
2016/6/16,15556,17641,2069.7,4414.7,1280.5,969.9,46.14,425.6,17733.1,2077.99,4844.92,1.56,1.08,1.124,117.315,104.373,76.922,17641
2016/6/17,15542,17557,2058.7,4359.1,1298.7,968.6,48.74,437.6,17675.16,2071.22,4800.34,1.62,1.12,1.1279,117.438,104.121,76.982,17557
2016/6/20,15544,17555,2058.8,4358.8,1298.6,967.6,48.73,437.6,17804.87,2083.25,4837.21,1.67,1.16,1.1306,117.375,103.812,77.355,17555
2016/6/21,15544,17555,2058.8,4358.8,1298.6,967.6,48.73,437.6,17829.73,2088.9,4843.76,1.7,1.19,1.125,117.955,104.856,78.195,17555
2016/6/22,15932,17685,2076.5,4395.1,1265.6,975.1,49.08,392.4,17780.83,2085.45,4833.32,1.69,1.2,1.1298,117.985,104.428,78.334,17685
2016/6/23,16473,17904,2104.3,4459.1,1258.4,965.2,50.1,387.1,18011.07,2113.32,4910.04,1.74,1.25,1.1373,120.457,105.922,80.551,17904
2016/6/24,16473,17904,2104.3,4459.1,1258.4,965.2,50.1,387.1,17399.86,2037.3,4707.98,1.58,1.09,1.1112,113.738,102.356,76.471,17904
2016/6/27,15119,17268,2021.1,4267.4,1317.4,984.2,47.57,385.3,17140.24,2000.54,4594.44,1.46,1,1.1019,112.478,102.071,74.975,17268
2016/6/28,15119,17268,2021.1,4267.4,1317.4,984.2,47.57,385.3,17409.72,2036.09,4691.87,1.46,1,1.1089,113.808,102.632,75.847,17268
2016/6/29,15119,17268,2021.1,4267.4,1317.4,984.2,47.57,385.3,17694.68,2070.77,4779.25,1.48,1.02,1.1104,114.221,102.844,76.488,17268
2016/6/30,15119,17268,2021.1,4267.4,1317.4,984.2,47.57,385.3,17929.99,2098.86,4842.67,1.49,1.01,1.1101,114.609,103.246,77.019,17268
2016/7/1,15119,17268,2021.1,4267.4,1317.4,984.2,47.57,385.3,17949.37,2102.95,4862.57,1.46,1,1.1126,114.168,102.607,76.87,17268
2016/7/4,15562,17864,2096.5,4433.1,1342.2,1057.6,49.22,366.6,17949.37,2102.95,4862.57,1.46,1,1.1158,114.405,102.513,77.282,17864
2016/7/5,15562,17864,2096.5,4433.1,1342.2,1057.6,49.22,366.6,17840.62,2088.55,4822.9,1.37,0.94,1.1071,112.621,101.719,75.861,17864
2016/7/6,15562,17864,2096.5,4433.1,1342.2,1057.6,49.22,366.6,17918.62,2099.73,4859.16,1.39,0.96,1.1102,112.493,101.328,76.177,17864
2016/7/7,15562,17864,2096.5,4433.1,1342.2,1057.6,49.22,366.6,17895.88,2097.9,4876.81,1.39,0.96,1.1064,111.458,100.741,75.388,17864
2016/7/8,15562,17864,2096.5,4433.1,1342.2,1057.6,49.22,366.6,18146.74,2129.9,4956.76,1.37,0.95,1.1054,111.063,100.474,76.022,17864
2016/7/11,15329,18030,2119.8,4515.8,1364.7,1097.1,45.19,362.6,18226.93,2137.16,4988.64,1.43,1.02,1.1056,113.659,102.807,77.441,18030
2016/7/12,15329,18030,2119.8,4515.8,1364.7,1097.1,45.19,362.6,18347.67,2152.14,5022.82,1.51,1.08,1.1062,115.905,104.78,79.92,18030
2016/7/13,15329,18030,2119.8,4515.8,1364.7,1097.1,45.19,362.6,18372.12,2152.43,5005.73,1.47,1.06,1.1095,115.848,104.413,79.416,18030
2016/7/14,15329,18030,2119.8,4515.8,1364.7,1097.1,45.19,362.6,18506.41,2163.75,5034.06,1.53,1.09,1.1117,117.178,105.403,80.485,18030
2016/7/15,15329,18030,2119.8,4515.8,1364.7,1097.1,45.19,362.6,18516.55,2161.74,5029.59,1.59,1.15,1.1062,116.575,105.385,80.043,18030
2016/7/18,16606,18458,2158.7,4603.8,1329.4,1098.1,45.95,363.2,18533.05,2166.89,5055.78,1.59,1.13,1.1073,117.544,106.149,80.647,18458
2016/7/19,16606,18458,2158.7,4603.8,1329.4,1098.1,45.95,363.2,18559.01,2163.78,5036.37,1.56,1.11,1.1019,116.914,106.1,79.646,18458
2016/7/20,16606,18458,2158.7,4603.8,1329.4,1098.1,45.95,363.2,18595.03,2173.02,5089.93,1.58,1.14,1.1013,117.729,106.895,79.907,18458
2016/7/21,16606,18458,2158.7,4603.8,1329.4,1098.1,45.95,363.2,18517.23,2165.17,5073.9,1.57,1.1,1.1022,116.558,105.753,79.232,18458
2016/7/22,16606,18458,2158.7,4603.8,1329.4,1098.1,45.95,363.2,18570.85,2175.03,5100.16,1.57,1.12,1.0976,116.426,106.076,79.179,18458
2016/7/25,16603,18483,2167.2,4657.4,1321.4,1080,44.14,341.5,18493.06,2168.48,5097.63,1.57,1.14,1.0994,116.335,105.794,79.025,18483
2016/7/26,16603,18483,2167.2,4657.4,1321.4,1080,44.14,341.5,18473.75,2169.18,5110.05,1.56,1.14,1.0988,114.973,104.632,78.542,18483
2016/7/27,16603,18483,2167.2,4657.4,1321.4,1080,44.14,341.5,18472.17,2166.58,5139.81,1.52,1.1,1.1054,116.32,105.23,78.748,18483
2016/7/28,16603,18483,2167.2,4657.4,1321.4,1080,44.14,341.5,18456.35,2170.06,5154.98,1.51,1.09,1.1079,116.729,105.35,79.06,18483
2016/7/29,16603,18483,2167.2,4657.4,1321.4,1080,44.14,341.5,18432.24,2173.6,5162.13,1.46,1.03,1.1175,114.084,102.09,77.526,18483
2016/8/1,16444,18330,2164.6,4745.8,1354,1155.7,40.07,334,18404.51,2170.84,5184.2,1.5,1.05,1.1165,114.298,102.368,77.16,18330
2016/8/2,16444,18330,2164.6,4745.8,1354,1155.7,40.07,334,18313.77,2157.03,5137.73,1.54,1.08,1.1225,113.267,100.913,76.775,18330
2016/8/3,16444,18330,2164.6,4745.8,1354,1155.7,40.07,334,18355,2163.79,5159.74,1.54,1.07,1.1148,112.855,101.23,76.775,18330
2016/8/4,16444,18330,2164.6,4745.8,1354,1155.7,40.07,334,18352.05,2164.25,5166.25,1.5,1.03,1.113,112.63,101.199,77.219,18330
2016/8/5,16444,18330,2164.6,4745.8,1354,1155.7,40.07,334,18543.53,2182.87,5221.12,1.58,1.13,1.1086,112.811,101.763,77.551,18330
2016/8/8,16415,18451,2176,4783.4,1337,1143.6,41.93,334.1,18529.29,2180.89,5213.14,1.58,1.14,1.1083,113.547,102.455,78.383,18451
2016/8/9,16415,18451,2176,4783.4,1337,1143.6,41.93,334.1,18533.05,2181.74,5225.48,1.55,1.11,1.1113,113.29,101.94,78.186,18451
2016/8/10,16415,18451,2176,4783.4,1337,1143.6,41.93,334.1,18495.66,2175.49,5204.58,1.51,1.07,1.1176,113.204,101.287,78.046,18451
2016/8/11,16415,18451,2176,4783.4,1337,1143.6,41.93,334.1,18613.52,2185.79,5228.4,1.57,1.15,1.114,113.478,101.867,78.483,18451
2016/8/12,16415,18451,2176,4783.4,1337,1143.6,41.93,334.1,18576.47,2184.05,5232.89,1.52,1.1,1.1161,113.049,101.292,77.493,18451
2016/8/15,16805,18521,2180.1,4803.7,1337.2,1120.8,44.69,333.2,18636.05,2190.15,5262.02,1.55,1.13,1.1186,113.242,101.234,77.689,18521
2016/8/16,16805,18521,2180.1,4803.7,1337.2,1120.8,44.69,333.2,18552.02,2178.15,5227.11,1.58,1.16,1.1278,113.097,100.276,77.173,18521
2016/8/17,16805,18521,2180.1,4803.7,1337.2,1120.8,44.69,333.2,18573.94,2182.22,5228.66,1.56,1.15,1.1284,113.167,100.286,76.691,18521
2016/8/18,16805,18521,2180.1,4803.7,1337.2,1120.8,44.69,333.2,18597.7,2187.02,5240.15,1.54,1.11,1.136,113.471,99.883,76.8,18521
2016/8/19,16805,18521,2180.1,4803.7,1337.2,1120.8,44.69,333.2,18552.57,2183.87,5238.38,1.58,1.16,1.1325,113.416,100.142,76.351,18521
2016/8/22,16470,18539,2181.7,4807.2,1340,1112.2,49.12,343.7,18529.42,2182.64,5244.6,1.54,1.13,1.1323,113.571,100.305,76.55,18539
2016/8/23,16470,18539,2181.7,4807.2,1340,1112.2,49.12,343.7,18547.3,2186.9,5260.08,1.55,1.14,1.1305,113.299,100.219,76.331,18539
2016/8/24,16470,18539,2181.7,4807.2,1340,1112.2,49.12,343.7,18481.48,2175.44,5217.69,1.56,1.14,1.1267,113.201,100.473,76.454,18539
2016/8/25,16470,18539,2181.7,4807.2,1340,1112.2,49.12,343.7,18448.41,2172.47,5212.2,1.58,1.16,1.1282,113.454,100.569,76.609,18539
2016/8/26,16470,18539,2181.7,4807.2,1340,1112.2,49.12,343.7,18395.4,2169.04,5218.92,1.64,1.24,1.1194,114,101.838,76.963,18539
2016/8/29,16583,18381,2168.4,4785.9,1320.9,1070.4,47.28,324.8,18502.99,2180.38,5232.33,1.57,1.18,1.1187,114.002,101.902,77.183,18381
2016/8/30,16583,18381,2168.4,4785.9,1320.9,1070.4,47.28,324.8,18454.3,2176.12,5222.99,1.57,1.18,1.1142,114.77,103.001,77.338,18381
2016/8/31,16907,18400,2169.8,4775.4,1308.6,1048.7,44.81,315.3,18400.88,2170.95,5213.22,1.57,1.18,1.1154,115.424,103.477,77.749,18400
2016/9/1,16949,18396,2167.2,4778.2,1313.7,1045.4,43.51,323.4,18419.3,2170.86,5227.21,1.57,1.18,1.1202,115.597,103.195,77.939,18396
2016/9/2,16949,18396,2167.2,4778.2,1313.7,1045.4,43.51,323.4,18491.96,2179.98,5249.9,1.6,1.19,1.1158,116.037,103.995,78.728,18396
2016/9/5,17026,18486,2178.7,4792.4,1326.9,1072.4,45.15,328.2,18491.96,2179.98,5249.9,1.6,1.19,1.115,115.338,103.445,78.458,18486
2016/9/6,17026,18486,2178.7,4792.4,1326.9,1072.4,45.15,328.2,18538.12,2186.48,5275.91,1.54,1.12,1.1253,114.745,101.971,78.361,18486
2016/9/7,17026,18486,2178.7,4792.4,1326.9,1072.4,45.15,328.2,18526.14,2186.15,5283.93,1.54,1.12,1.124,114.378,101.762,78.048,18486
2016/9/8,17026,18486,2178.7,4792.4,1326.9,1072.4,45.15,328.2,18479.91,2181.3,5259.48,1.62,1.19,1.1257,115.413,102.531,78.352,18486
2016/9/9,17026,18486,2178.7,4792.4,1326.9,1072.4,45.15,328.2,18085.45,2127.81,5125.91,1.67,1.22,1.1225,115.242,102.667,77.466,18486
2016/9/12,16658,17965,2116.1,4667.4,1328,1060,45.7,340.4,18325.07,2159.04,5211.89,1.67,1.2,1.1232,114.386,101.84,77.022,17965
2016/9/13,16658,17965,2116.1,4667.4,1328,1060,45.7,340.4,18066.75,2127.02,5155.25,1.73,1.25,1.1218,115.093,102.599,76.596,17965
2016/9/14,16658,17965,2116.1,4667.4,1328,1060,45.7,340.4,18034.77,2125.77,5173.77,1.69,1.2,1.1251,115.219,102.4,76.512,17965
