now,stockname,CNT,WIN,PL,AVG,CNT_A,WIN_A,PL_A,AVG_A,WIN_COMP,PL_COMP
2018/07/27 01:34:02,6258_2015S_PL,249,43.78,0.82,-1833,37,54.05,0.97,-342,0.235,0.183
2018/07/27 01:34:03,6258_2016L_PL,243,58.85,1.91,7264,50,74.0,2.55,10039,0.257,0.335
2018/07/27 01:34:04,6258_2016S_PL,262,44.27,0.83,-1890,38,42.11,1.35,2179,-0.049,0.627
2018/07/27 01:34:05,6258_2017L_PL,260,61.15,1.99,7699,22,45.45,0.38,-10728,-0.257,-0.809
2018/07/27 01:34:05,6258_2017S_PL,248,42.74,0.83,-1681,21,61.9,2.0,6872,0.448,1.41
2018/07/27 01:34:06,6262_2013L_PL,248,46.37,1.2,2714,44,72.73,2.88,12836,0.568,1.4
2018/07/27 01:34:06,6262_2013S_PL,246,42.68,0.71,-4038,35,34.29,0.94,-502,-0.197,0.324
2018/07/27 01:34:08,6262_2014L_PL,255,50.59,1.36,4644,50,58.0,1.61,3152,0.146,0.184
2018/07/27 01:34:08,6262_2014S_PL,230,38.7,0.54,-6550,43,46.51,1.64,5094,0.202,2.037
2018/07/27 01:34:10,6262_2016L_PL,266,51.88,1.24,2317,46,63.04,1.93,4002,0.215,0.556
2018/07/27 01:34:10,6262_2016S_PL,244,40.98,0.73,-3429,41,39.02,1.08,494,-0.048,0.479
2018/07/27 01:34:11,6262_2017L_PL,275,56.0,1.35,3041,31,45.16,0.86,-1098,-0.194,-0.363
2018/07/27 01:34:12,6262_2017S_PL,250,39.6,0.86,-1441,28,42.86,1.08,512,0.082,0.256
2018/07/27 01:34:21,6266_2013L_PL,149,61.74,2.71,14690,37,51.35,2.61,13678,-0.168,-0.037
2018/07/27 01:34:21,6266_2013S_PL,186,54.3,1.41,5021,43,41.86,0.99,-122,-0.229,-0.298
2018/07/27 01:34:24,6266_2016L_PL,225,49.33,1.87,11233,52,59.62,1.41,5143,0.209,-0.246
2018/07/27 01:34:24,6266_2016S_PL,223,45.29,0.98,-263,46,58.7,1.4,2769,0.296,0.429
2018/07/27 01:34:25,6266_2017L_PL,256,50.78,1.63,8416,25,60.0,1.96,5718,0.182,0.202
2018/07/27 01:34:25,6266_2017S_PL,223,48.43,1.04,422,27,51.85,1.44,4001,0.071,0.385
2018/07/27 01:34:27,6268_2013L_PL,280,55.0,1.59,3986,47,48.94,0.69,-2022,-0.11,-0.566
2018/07/27 01:34:27,6268_2013S_PL,275,49.45,1.1,964,31,48.39,1.02,87,-0.021,-0.073
2018/07/27 01:34:28,6268_2014L_PL,281,55.16,1.48,2975,35,48.57,1.04,189,-0.119,-0.297
2018/07/27 01:34:29,6268_2014S_PL,258,47.67,0.91,-785,41,56.1,1.51,2893,0.177,0.659
2018/07/27 01:34:30,6268_2015L_PL,278,52.52,1.21,1324,48,50.0,0.69,-2542,-0.048,-0.43
2018/07/27 01:34:30,6268_2015S_PL,253,49.01,0.88,-1069,48,45.83,0.56,-5085,-0.065,-0.364
2018/07/27 01:34:31,6268_2016L_PL,276,52.17,1.03,200,40,57.5,1.65,3672,0.102,0.602
2018/07/27 01:34:32,6268_2016S_PL,266,48.87,0.82,-1666,26,46.15,1.16,736,-0.056,0.415
2018/07/27 01:34:33,6268_2017L_PL,270,50.74,0.95,-365,17,47.06,1.0,-25,-0.073,0.053
2018/07/27 01:34:33,6268_2017S_PL,239,49.79,0.9,-747,23,34.78,0.75,-2456,-0.301,-0.167
2018/07/27 01:34:34,6269_2013L_PL,286,54.9,1.44,3564,40,55.0,1.98,4261,0.002,0.375
2018/07/27 01:34:34,6269_2013S_PL,292,51.71,1.23,1883,39,53.85,1.95,3870,0.041,0.585
2018/07/27 01:34:36,6269_2014L_PL,279,56.63,1.75,4661,51,47.06,1.21,1076,-0.169,-0.309
2018/07/27 01:34:36,6269_2014S_PL,281,54.09,1.18,1234,49,57.14,2.07,3962,0.056,0.754
2018/07/27 01:34:37,6269_2015L_PL,280,53.57,1.72,4110,40,60.0,1.52,3454,0.12,-0.116
2018/07/27 01:34:38,6269_2015S_PL,286,54.9,1.26,1591,46,52.17,0.92,-670,-0.05,-0.27
2018/07/27 01:34:39,6269_2016L_PL,271,53.14,1.73,4237,44,52.27,1.37,1928,-0.016,-0.208
2018/07/27 01:34:39,6269_2016S_PL,280,55.36,1.26,1583,44,54.55,0.73,-1664,-0.015,-0.421
2018/07/27 01:34:40,6269_2017L_PL,278,53.96,1.84,4631,23,43.48,1.23,1344,-0.194,-0.332
2018/07/27 01:34:40,6269_2017S_PL,283,55.83,1.24,1412,23,65.22,1.26,2702,0.168,0.016
2018/07/27 01:34:46,6272_2013L_PL,189,49.21,1.02,221,37,54.05,1.58,5114,0.098,0.549
2018/07/27 01:34:46,6272_2013S_PL,230,44.35,0.73,-3102,46,45.65,1.2,1430,0.029,0.644
2018/07/27 01:34:47,6272_2014L_PL,192,51.04,1.19,1845,41,53.66,2.47,8132,0.051,1.076
2018/07/27 01:34:48,6272_2014S_PL,240,45.0,0.78,-2239,35,31.43,0.56,-4275,-0.302,-0.282
2018/07/27 01:34:49,6272_2015L_PL,212,52.36,1.4,3340,48,56.25,1.23,2018,0.074,-0.121
2018/07/27 01:34:49,6272_2015S_PL,226,44.25,0.84,-1575,48,37.5,0.92,-711,-0.153,0.095
2018/07/27 01:34:50,6272_2016L_PL,225,51.56,1.4,3432,50,58.0,2.62,6411,0.125,0.871
2018/07/27 01:34:51,6272_2016S_PL,240,41.25,0.84,-1550,40,52.5,0.65,-3042,0.273,-0.226
2018/07/27 01:34:52,6272_2017L_PL,256,53.12,1.61,4546,24,45.83,0.54,-4699,-0.137,-0.665
2018/07/27 01:34:52,6272_2017S_PL,243,42.39,0.77,-2134,30,46.67,0.77,-1821,0.101,0.0
2018/07/27 01:34:53,6273_2013L_PL,243,60.91,1.76,3879,37,62.16,3.24,7759,0.021,0.841
2018/07/27 01:34:53,6273_2013S_PL,271,46.86,0.8,-1927,34,47.06,1.08,530,0.004,0.35
2018/07/27 01:34:55,6273_2014L_PL,245,60.82,1.85,3979,32,43.75,1.18,1226,-0.281,-0.362
2018/07/27 01:34:55,6273_2014S_PL,250,46.8,0.83,-1317,29,51.72,1.25,1676,0.105,0.506
2018/07/27 01:34:56,6273_2015L_PL,238,57.98,1.8,3841,39,51.28,1.01,96,-0.116,-0.439
2018/07/27 01:34:57,6273_2015S_PL,234,48.72,0.99,-79,46,47.83,1.13,1597,-0.018,0.141
2018/07/27 01:34:58,6273_2016L_PL,238,55.46,1.55,3166,33,75.76,5.04,9654,0.366,2.252
2018/07/27 01:34:58,6273_2016S_PL,246,50.81,1.11,806,27,33.33,0.45,-3689,-0.344,-0.595
2018/07/27 01:34:59,6273_2017L_PL,230,59.57,1.83,4374,16,56.25,0.86,-1763,-0.056,-0.53
2018/07/27 01:34:59,6273_2017S_PL,228,46.93,1.0,-17,17,52.94,1.94,3488,0.128,0.94
2018/07/27 01:35:01,6274_2013L_PL,292,50.34,1.14,1165,40,50.0,1.3,1858,-0.007,0.14
2018/07/27 01:35:01,6274_2013S_PL,293,57.34,1.27,2198,47,46.81,1.04,293,-0.184,-0.181
2018/07/27 01:35:02,6274_2014L_PL,284,48.59,1.19,1499,53,50.94,1.14,1134,0.048,-0.042
2018/07/27 01:35:02,6274_2014S_PL,292,57.53,1.65,4039,52,50.0,1.07,629,-0.131,-0.352
2018/07/27 01:35:04,6274_2015L_PL,297,48.82,1.12,984,51,50.98,1.06,754,0.044,-0.054
2018/07/27 01:35:04,6274_2015S_PL,305,55.74,1.56,3659,40,40.0,0.74,-2931,-0.282,-0.526
2018/07/27 01:35:05,6274_2016L_PL,303,51.16,1.16,1377,50,52.0,1.15,1257,0.016,-0.009
2018/07/27 01:35:06,6274_2016S_PL,292,53.42,1.31,2352,40,50.0,1.62,3770,-0.064,0.237
2018/07/27 01:35:07,6274_2017L_PL,301,50.83,1.12,1076,31,38.71,0.5,-6831,-0.238,-0.554
2018/07/27 01:35:07,6274_2017S_PL,280,50.36,1.09,713,20,45.0,1.96,7724,-0.106,0.798
2018/07/27 01:35:11,6277_2013L_PL,235,58.3,1.76,5123,45,53.33,1.09,430,-0.085,-0.381
2018/07/27 01:35:11,6277_2013S_PL,273,50.92,1.09,916,37,48.65,1.49,2032,-0.045,0.367
2018/07/27 01:35:12,6277_2014L_PL,251,58.17,1.73,4240,32,43.75,0.81,-597,-0.248,-0.532
2018/07/27 01:35:13,6277_2014S_PL,256,50.0,0.95,-419,30,43.33,0.79,-990,-0.133,-0.168
2018/07/27 01:35:14,6277_2015L_PL,246,55.69,1.59,3123,50,68.0,2.07,3696,0.221,0.302
2018/07/27 01:35:14,6277_2015S_PL,247,48.18,0.88,-1019,53,43.4,0.66,-2686,-0.099,-0.25
2018/07/27 01:35:15,6277_2016L_PL,257,60.7,1.86,3764,46,52.17,2.73,9910,-0.141,0.468
2018/07/27 01:35:16,6277_2016S_PL,263,47.53,0.87,-1052,32,43.75,0.68,-2612,-0.08,-0.218
2018/07/27 01:35:17,6277_2017L_PL,263,58.94,2.11,4944,16,37.5,0.56,-3464,-0.364,-0.735
2018/07/27 01:35:17,6277_2017S_PL,245,46.53,0.84,-1167,22,40.91,1.19,1461,-0.121,0.417
2018/07/27 01:35:18,6278_2013L_PL,270,55.56,1.54,3149,39,51.28,0.73,-1917,-0.077,-0.526
2018/07/27 01:35:19,6278_2013S_PL,293,54.61,1.07,477,42,33.33,0.66,-2637,-0.39,-0.383
2018/07/27 01:35:20,6278_2014L_PL,269,56.51,1.32,1868,44,52.27,1.37,2637,-0.075,0.038
2018/07/27 01:35:20,6278_2014S_PL,293,50.85,0.91,-571,39,56.41,2.18,5892,0.109,1.396
2018/07/27 01:35:21,6278_2015L_PL,278,53.96,1.28,1704,57,59.65,1.12,687,0.105,-0.125
2018/07/27 01:35:22,6278_2015S_PL,286,53.15,1.21,1173,42,47.62,0.96,-337,-0.104,-0.207
2018/07/27 01:35:23,6278_2016L_PL,293,54.61,1.18,1088,48,58.33,2.6,5801,0.068,1.203
2018/07/27 01:35:23,6278_2016S_PL,285,51.58,1.14,864,45,51.11,1.07,247,-0.009,-0.061
2018/07/27 01:35:24,6278_2017L_PL,305,55.08,1.34,1977,16,56.25,1.95,4800,0.021,0.455
2018/07/27 01:35:25,6278_2017S_PL,276,50.0,1.12,685,25,32.0,0.26,-12219,-0.36,-0.768
2018/07/27 01:35:26,6279_2013L_PL,237,56.96,2.1,5218,36,66.67,2.12,4319,0.17,0.01
2018/07/27 01:35:26,6279_2013S_PL,243,45.68,1.06,536,37,48.65,2.08,4869,0.065,0.962
2018/07/27 01:35:27,6279_2014L_PL,249,59.04,2.23,5538,46,52.17,1.66,2866,-0.116,-0.256
2018/07/27 01:35:28,6279_2014S_PL,247,43.32,0.98,-195,34,58.82,1.66,2932,0.358,0.694
2018/07/27 01:35:29,6279_2015L_PL,263,60.08,2.43,5916,38,44.74,1.28,1476,-0.255,-0.473
2018/07/27 01:35:29,6279_2015S_PL,247,46.56,1.1,815,38,55.26,1.85,3400,0.187,0.682
2018/07/27 01:35:30,6279_2016L_PL,263,59.32,2.21,5267,34,32.35,0.39,-2814,-0.455,-0.824
2018/07/27 01:35:31,6279_2016S_PL,244,48.36,1.23,1822,39,38.46,0.78,-823,-0.205,-0.366
2018/07/27 01:35:32,6279_2017L_PL,257,56.03,2.06,4615,27,44.44,1.24,1852,-0.207,-0.398
2018/07/27 01:35:32,6279_2017S_PL,244,47.13,1.15,971,18,55.56,2.22,5045,0.179,0.93
2018/07/27 01:35:36,6282_2013L_PL,268,59.7,1.99,4985,35,45.71,1.1,463,-0.234,-0.447
2018/07/27 01:35:36,6282_2013S_PL,288,50.0,0.84,-1357,46,45.65,0.62,-3278,-0.087,-0.262
2018/07/27 01:35:37,6282_2014L_PL,269,57.25,1.62,3052,54,53.7,1.09,467,-0.062,-0.327
2018/07/27 01:35:38,6282_2014S_PL,281,49.11,0.79,-1645,43,53.49,0.98,-138,0.089,0.241
2018/07/27 01:35:39,6282_2015L_PL,283,55.48,1.27,1383,45,46.67,0.97,-225,-0.159,-0.236
2018/07/27 01:35:39,6282_2015S_PL,278,51.8,0.94,-413,52,34.62,0.46,-5104,-0.332,-0.511
2018/07/27 01:35:40,6282_2016L_PL,285,52.98,1.15,815,56,42.86,0.68,-1622,-0.191,-0.409
2018/07/27 01:35:41,6282_2016S_PL,288,48.26,0.78,-1560,44,45.45,0.85,-698,-0.058,0.09
2018/07/27 01:35:42,6282_2017L_PL,295,49.49,0.99,-42,25,48.0,0.81,-989,-0.03,-0.182
2018/07/27 01:35:42,6282_2017S_PL,285,46.32,0.75,-1667,27,51.85,0.91,-663,0.119,0.213
2018/07/27 01:35:43,6284_2014L_PL,124,66.94,2.54,9000,46,39.13,0.56,-3515,-0.415,-0.78
2018/07/27 01:35:43,6284_2014S_PL,82,39.02,0.56,-5849,43,53.49,2.54,6728,0.371,3.536
2018/07/27 01:35:44,6284_2015L_PL,173,58.96,1.83,5392,43,60.47,2.1,5900,0.026,0.148
2018/07/27 01:35:44,6284_2015S_PL,127,44.88,0.86,-1414,51,54.9,1.1,749,0.223,0.279
2018/07/27 01:35:45,6284_2016L_PL,219,58.45,1.78,5090,57,49.12,1.31,1785,-0.16,-0.264
2018/07/27 01:35:46,6284_2016S_PL,181,48.07,0.93,-664,45,46.67,0.59,-3402,-0.029,-0.366
2018/07/27 01:35:47,6284_2017L_PL,278,56.47,1.68,4359,27,44.44,0.75,-3094,-0.213,-0.554
2018/07/27 01:35:47,6284_2017S_PL,231,48.05,0.86,-1194,23,43.48,1.1,1428,-0.095,0.279
2018/07/27 01:35:51,6287_2013L_PL,290,62.41,1.66,3368,53,60.38,1.55,3172,-0.033,-0.066
2018/07/27 01:35:51,6287_2013S_PL,273,47.25,1.01,95,53,58.49,1.5,3255,0.238,0.485
2018/07/27 01:35:53,6287_2014L_PL,303,62.71,1.65,3160,50,52.0,1.02,102,-0.171,-0.382
2018/07/27 01:35:53,6287_2014S_PL,283,49.47,0.94,-432,41,43.9,1.19,1472,-0.113,0.266
2018/07/27 01:35:54,6287_2015L_PL,309,61.81,1.68,3049,52,59.62,1.33,2379,-0.035,-0.208
2018/07/27 01:35:54,6287_2015S_PL,272,51.47,1.14,913,41,56.1,1.12,897,0.09,-0.018
2018/07/27 01:35:56,6287_2016L_PL,314,60.51,1.48,2462,51,47.06,1.14,715,-0.222,-0.23
2018/07/27 01:35:56,6287_2016S_PL,273,52.01,1.04,295,37,51.35,1.05,295,-0.013,0.01
2018/07/27 01:35:57,6287_2017L_PL,310,59.35,1.51,2512,23,52.17,0.91,-700,-0.121,-0.397
2018/07/27 01:35:57,6287_2017S_PL,267,51.69,0.99,-100,26,53.85,1.12,511,0.042,0.131
2018/07/27 01:35:58,6289_2013L_PL,153,69.28,2.56,5930,50,64.0,4.06,11893,-0.076,0.586
2018/07/27 01:35:59,6289_2013S_PL,155,49.68,1.15,1009,43,53.49,1.42,3900,0.077,0.235
2018/07/27 01:36:00,6289_2014L_PL,186,66.13,2.54,6776,36,69.44,2.66,5494,0.05,0.047
2018/07/27 01:36:00,6289_2014S_PL,174,47.7,1.06,471,54,62.96,1.8,3945,0.32,0.698
2018/07/27 01:36:01,6289_2015L_PL,209,65.55,2.47,6291,48,58.33,1.14,845,-0.11,-0.538
2018/07/27 01:36:02,6289_2015S_PL,211,52.13,1.17,1191,52,53.85,1.11,518,0.033,-0.051
2018/07/27 01:36:03,6289_2016L_PL,236,64.41,2.14,5412,46,50.0,1.11,650,-0.224,-0.481
2018/07/27 01:36:03,6289_2016S_PL,250,52.0,1.09,638,41,46.34,0.92,-337,-0.109,-0.156
2018/07/27 01:36:04,6289_2017L_PL,256,60.94,1.94,4829,25,32.0,0.29,-8172,-0.475,-0.851
2018/07/27 01:36:05,6289_2017S_PL,273,51.28,1.06,391,32,43.75,0.53,-4512,-0.147,-0.5
2018/07/27 01:36:12,6293_2013L_PL,251,52.59,1.39,3557,40,67.5,5.72,16370,0.284,3.115
2018/07/27 01:36:12,6293_2013S_PL,263,44.49,0.75,-3589,51,45.1,0.86,-1211,0.014,0.147
2018/07/27 01:36:13,6293_2014L_PL,255,54.9,1.64,5295,50,52.0,2.05,6121,-0.053,0.25
2018/07/27 01:36:14,6293_2014S_PL,269,42.75,0.78,-2853,40,60.0,3.01,9351,0.404,2.859
2018/07/27 01:36:15,6293_2015L_PL,260,56.54,2.04,7234,48,60.42,1.83,4342,0.069,-0.103
2018/07/27 01:36:15,6293_2015S_PL,276,46.38,0.95,-593,54,44.44,1.1,758,-0.042,0.158
2018/07/27 01:36:16,6293_2016L_PL,272,58.46,2.25,7699,61,57.38,2.28,4986,-0.018,0.013
2018/07/27 01:36:17,6293_2016S_PL,293,47.78,1.05,536,42,45.24,0.87,-1067,-0.053,-0.171
2018/07/27 01:36:18,6293_2017L_PL,302,58.28,2.13,6578,21,52.38,1.6,2926,-0.101,-0.249
2018/07/27 01:36:18,6293_2017S_PL,295,47.8,1.1,837,24,41.67,1.06,428,-0.128,-0.036
2018/07/27 01:36:19,6294_2013L_PL,149,59.73,1.63,6449,46,56.52,2.12,6103,-0.054,0.301
2018/07/27 01:36:19,6294_2013S_PL,164,39.02,0.82,-2329,49,44.9,1.22,2141,0.151,0.488
2018/07/27 01:36:20,6294_2014L_PL,180,60.56,1.8,7142,42,66.67,2.84,6465,0.101,0.578
2018/07/27 01:36:21,6294_2014S_PL,201,39.8,0.89,-1211,43,32.56,0.8,-1922,-0.182,-0.101
2018/07/27 01:36:23,6294_2016L_PL,238,59.66,1.88,6818,54,62.96,3.05,10367,0.055,0.622
2018/07/27 01:36:23,6294_2016S_PL,268,37.69,0.92,-753,40,47.5,1.0,30,0.26,0.087
2018/07/27 01:36:24,6294_2017L_PL,277,60.29,2.03,7332,25,48.0,0.9,-694,-0.204,-0.557
2018/07/27 01:36:24,6294_2017S_PL,292,38.7,0.93,-656,19,73.68,4.99,16730,0.904,4.366
2018/07/27 01:36:30,6297_2013L_PL,242,51.24,1.59,9541,51,50.98,1.1,1411,-0.005,-0.308
2018/07/27 01:36:30,6297_2013S_PL,238,44.96,0.88,-1942,45,48.89,0.49,-9315,0.087,-0.443
2018/07/27 01:36:31,6297_2014L_PL,259,50.97,1.54,8198,42,61.9,2.67,9049,0.214,0.734
2018/07/27 01:36:31,6297_2014S_PL,240,44.58,0.76,-3827,47,68.09,2.15,8396,0.527,1.829
2018/07/27 01:36:33,6297_2015L_PL,273,53.11,1.65,9297,52,48.08,1.2,1501,-0.095,-0.273
2018/07/27 01:36:33,6297_2015S_PL,241,49.38,0.89,-1590,45,55.56,1.7,4740,0.125,0.91
2018/07/27 01:36:34,6297_2016L_PL,285,54.39,1.63,7714,48,43.75,1.25,1589,-0.196,-0.233
2018/07/27 01:36:35,6297_2016S_PL,255,52.94,1.02,329,35,37.14,0.41,-4087,-0.298,-0.598
2018/07/27 01:36:36,6297_2017L_PL,290,51.03,1.45,4667,21,66.67,1.13,1049,0.306,-0.221
2018/07/27 01:36:36,6297_2017S_PL,255,52.55,0.98,-260,20,60.0,1.9,5499,0.142,0.939
2018/07/27 01:36:37,6298_2013L_PL,255,48.24,1.25,2278,42,61.9,3.09,8117,0.283,1.472
2018/07/27 01:36:37,6298_2013S_PL,273,51.65,1.11,1066,43,46.51,1.23,1445,-0.1,0.108
2018/07/27 01:36:39,6298_2014L_PL,265,51.32,1.61,4653,51,47.06,0.59,-3011,-0.083,-0.634
2018/07/27 01:36:39,6298_2014S_PL,270,49.26,0.96,-360,41,46.34,1.14,1066,-0.059,0.188
2018/07/27 01:36:40,6298_2015L_PL,274,51.09,1.39,2874,51,68.63,4.39,18745,0.343,2.158
2018/07/27 01:36:40,6298_2015S_PL,258,50.78,1.08,696,49,53.06,2.15,8734,0.045,0.991
2018/07/27 01:36:42,6298_2016L_PL,282,54.26,1.76,5427,48,60.42,1.86,4692,0.114,0.057
2018/07/27 01:36:42,6298_2016S_PL,270,50.37,1.21,1735,37,59.46,2.18,5420,0.18,0.802
2018/07/27 01:36:43,6298_2017L_PL,297,55.89,1.75,4856,26,46.15,0.69,-2845,-0.174,-0.606
2018/07/27 01:36:43,6298_2017S_PL,256,51.56,1.5,3409,19,47.37,1.74,4079,-0.081,0.16
2018/07/27 01:36:53,6301_2013L_PL,234,58.12,1.62,4523,51,60.78,2.17,4206,0.046,0.34
2018/07/27 01:36:53,6301_2013S_PL,281,54.45,1.4,3301,38,36.84,0.62,-3062,-0.323,-0.557
2018/07/27 01:36:55,6301_2014L_PL,248,60.08,1.75,4271,47,40.43,0.57,-2877,-0.327,-0.674
2018/07/27 01:36:55,6301_2014S_PL,273,50.92,1.09,731,47,46.81,1.02,124,-0.081,-0.064
2018/07/27 01:36:56,6301_2015L_PL,258,55.04,1.36,2136,51,41.18,0.58,-5188,-0.252,-0.574
2018/07/27 01:36:56,6301_2015S_PL,281,51.25,1.07,556,36,50.0,0.56,-5631,-0.024,-0.477
2018/07/27 01:36:58,6301_2016L_PL,268,51.12,1.06,440,46,54.35,1.85,3924,0.063,0.745
2018/07/27 01:36:58,6301_2016S_PL,277,53.07,1.07,594,30,40.0,0.86,-810,-0.246,-0.196
2018/07/27 01:36:59,6301_2017L_PL,281,51.6,1.1,666,25,36.0,0.4,-7910,-0.302,-0.636
2018/07/27 01:36:59,6301_2017S_PL,259,50.19,0.97,-207,28,32.14,0.73,-2437,-0.36,-0.247
2018/07/27 01:37:01,6302_2013L_PL,274,47.45,1.09,850,46,41.3,0.87,-849,-0.13,-0.202
2018/07/27 01:37:01,6302_2013S_PL,271,49.82,1.18,1919,43,48.84,0.63,-2793,-0.02,-0.466
2018/07/27 01:37:02,6302_2014L_PL,283,48.06,1.08,652,39,51.28,0.62,-4139,0.067,-0.426
2018/07/27 01:37:02,6302_2014S_PL,261,49.04,0.91,-831,39,53.85,1.73,4026,0.098,0.901
2018/07/27 01:37:04,6302_2015L_PL,276,48.19,1.03,206,49,51.02,1.38,3305,0.059,0.34
2018/07/27 01:37:04,6302_2015S_PL,266,50.75,0.98,-135,49,42.86,0.73,-3189,-0.155,-0.255
2018/07/27 01:37:05,6302_2016L_PL,275,48.36,1.01,122,48,50.0,0.88,-718,0.034,-0.129
2018/07/27 01:37:06,6302_2016S_PL,270,48.89,0.88,-1128,34,35.29,0.41,-3850,-0.278,-0.534
2018/07/27 01:37:07,6302_2017L_PL,286,48.6,0.98,-199,18,50.0,0.77,-1531,0.029,-0.214
2018/07/27 01:37:07,6302_2017S_PL,257,46.69,0.83,-1431,34,32.35,0.67,-3065,-0.307,-0.193
2018/07/27 01:37:12,6305_2013L_PL,274,58.76,1.61,4466,43,58.14,1.85,2801,-0.011,0.149
2018/07/27 01:37:13,6305_2013S_PL,274,51.09,1.36,3142,38,50.0,1.48,2155,-0.021,0.088
2018/07/27 01:37:14,6305_2014L_PL,280,59.29,1.58,3516,52,51.92,0.86,-881,-0.124,-0.456
2018/07/27 01:37:14,6305_2014S_PL,266,49.25,1.02,121,43,53.49,1.65,3166,0.086,0.618
2018/07/27 01:37:15,6305_2015L_PL,282,56.38,1.21,1346,50,50.0,0.85,-1221,-0.113,-0.298
2018/07/27 01:37:16,6305_2015S_PL,271,50.55,1.08,566,44,47.73,0.84,-1455,-0.056,-0.222
2018/07/27 01:37:17,6305_2016L_PL,292,54.11,1.09,594,44,52.27,0.99,-62,-0.034,-0.092
2018/07/27 01:37:17,6305_2016S_PL,272,49.26,1.05,389,38,52.63,1.02,145,0.068,-0.029
2018/07/27 01:37:18,6305_2017L_PL,288,54.17,1.06,423,25,60.0,3.07,8962,0.108,1.896
2018/07/27 01:37:19,6305_2017S_PL,264,50.38,1.07,525,25,40.0,0.86,-1467,-0.206,-0.196
2018/07/27 01:37:20,6306_2013L_PL,258,59.69,1.69,4123,52,42.31,1.01,96,-0.291,-0.402
2018/07/27 01:37:20,6306_2013S_PL,263,52.47,1.24,2031,49,59.18,2.08,5122,0.128,0.677
2018/07/27 01:37:21,6306_2014L_PL,269,56.51,1.54,3295,45,51.11,1.42,1759,-0.096,-0.078
2018/07/27 01:37:22,6306_2014S_PL,268,54.1,1.32,2174,52,50.0,1.21,1075,-0.076,-0.083
2018/07/27 01:37:23,6306_2015L_PL,285,55.09,1.52,3058,49,34.69,0.59,-2510,-0.37,-0.612
2018/07/27 01:37:23,6306_2015S_PL,275,55.27,1.37,2332,35,45.71,1.01,76,-0.173,-0.263
2018/07/27 01:37:24,6306_2016L_PL,277,50.9,1.47,2725,49,55.1,1.07,309,0.083,-0.272
2018/07/27 01:37:25,6306_2016S_PL,276,53.99,1.39,2466,41,43.9,0.96,-128,-0.187,-0.309
2018/07/27 01:37:26,6306_2017L_PL,289,51.21,1.33,1811,28,53.57,1.63,2098,0.046,0.226
2018/07/27 01:37:26,6306_2017S_PL,277,50.9,1.29,1782,25,48.0,0.47,-1995,-0.057,-0.636
2018/07/27 01:37:36,6310_2013L_PL,275,54.91,1.63,4591,49,46.94,1.3,1825,-0.145,-0.202
2018/07/27 01:37:36,6310_2013S_PL,257,49.42,1.24,2650,55,54.55,1.62,2398,0.104,0.306
2018/07/27 01:37:37,6310_2014L_PL,273,53.48,1.39,2523,42,50.0,1.14,949,-0.065,-0.18
2018/07/27 01:37:37,6310_2014S_PL,274,48.18,1.02,137,57,47.37,1.08,489,-0.017,0.059
2018/07/27 01:37:39,6310_2015L_PL,275,50.91,1.2,1367,46,47.83,0.91,-772,-0.06,-0.242
2018/07/27 01:37:39,6310_2015S_PL,298,47.32,0.92,-591,56,42.86,0.6,-4266,-0.094,-0.348
2018/07/27 01:37:40,6310_2016L_PL,271,51.66,1.22,1442,47,53.19,1.17,714,0.03,-0.041
2018/07/27 01:37:40,6310_2016S_PL,312,46.79,0.86,-1168,45,42.22,0.5,-2976,-0.098,-0.419
2018/07/27 01:37:42,6310_2017L_PL,276,53.62,1.29,1746,18,50.0,1.3,1134,-0.068,0.008
2018/07/27 01:37:42,6310_2017S_PL,316,47.15,0.86,-1117,23,39.13,1.16,711,-0.17,0.349
2018/07/27 01:37:47,6315_2013L_PL,231,63.2,2.56,13485,40,60.0,1.49,4404,-0.051,-0.418
2018/07/27 01:37:48,6315_2013S_PL,254,60.63,1.63,5776,51,58.82,1.75,4657,-0.03,0.074
2018/07/27 01:37:49,6315_2014L_PL,240,65.83,3.35,15109,49,53.06,1.8,6111,-0.194,-0.463
2018/07/27 01:37:49,6315_2014S_PL,268,59.7,1.53,4479,44,56.82,1.59,5451,-0.048,0.039
2018/07/27 01:37:50,6315_2015L_PL,239,63.18,2.52,9482,58,53.45,1.57,4633,-0.154,-0.377
2018/07/27 01:37:51,6315_2015S_PL,269,60.22,1.77,5482,45,46.67,1.18,1714,-0.225,-0.333
2018/07/27 01:37:52,6315_2016L_PL,259,59.85,2.05,7010,53,60.38,1.0,36,0.009,-0.512
2018/07/27 01:37:52,6315_2016S_PL,268,58.21,1.79,5539,38,42.11,0.74,-2197,-0.277,-0.587
2018/07/27 01:37:53,6315_2017L_PL,291,60.14,1.79,5421,27,29.63,0.37,-6494,-0.507,-0.793
2018/07/27 01:37:54,6315_2017S_PL,267,53.18,1.36,2871,25,52.0,1.31,2141,-0.022,-0.037
2018/07/27 01:37:59,6317_2013L_PL,330,56.36,1.93,6609,49,59.18,2.84,7361,0.05,0.472
2018/07/27 01:38:00,6317_2013S_PL,295,52.2,1.29,2422,40,65.0,3.81,8433,0.245,1.953
2018/07/27 01:38:01,6317_2014L_PL,326,58.9,2.31,7980,41,56.1,2.33,7026,-0.048,0.009
2018/07/27 01:38:01,6317_2014S_PL,281,53.02,1.33,2423,41,58.54,2.62,6608,0.104,0.97
