date,Close
2017/12/9 18:15,1812498
2017/12/9 18:30,1800852
2017/12/9 18:45,1773000
2017/12/9 19:00,1799702
2017/12/9 19:15,1725010
2017/12/9 19:30,1745166
2017/12/9 19:45,1791558
2017/12/9 20:00,1771499
2017/12/9 20:15,1808847
2017/12/9 20:30,1797733
2017/12/9 20:45,1845634
2017/12/9 21:00,1820000
2017/12/9 21:15,1798350
2017/12/9 21:30,1818997
2017/12/9 21:45,1837389
2017/12/9 22:00,1876994
2017/12/9 22:15,1877576
2017/12/9 22:30,1899515
2017/12/9 22:45,1914785
2017/12/9 23:00,1895000
2017/12/9 23:15,1856624
2017/12/9 23:30,1870284
2017/12/9 23:45,1841767
2017/12/10 0:00,1875500
2017/12/10 0:15,1847035
2017/12/10 0:30,1836415
2017/12/10 0:45,1837009
2017/12/10 1:00,1848038
2017/12/10 1:15,1816903
2017/12/10 1:30,1804169
2017/12/10 1:45,1771930
2017/12/10 2:00,1758800
2017/12/10 2:15,1794688
2017/12/10 2:30,1758475
2017/12/10 2:45,1733334
2017/12/10 3:00,1695277
2017/12/10 3:15,1676751
2017/12/10 3:30,1704990
2017/12/10 3:45,1667999
2017/12/10 4:00,1654836
2017/12/10 4:15,1680000
2017/12/10 4:30,1647833
2017/12/10 4:45,1708917
2017/12/10 5:00,1758482
2017/12/10 5:15,1731833
2017/12/10 5:30,1738000
2017/12/10 5:45,1712521
2017/12/10 6:00,1710675
2017/12/10 6:15,1708194
2017/12/10 6:30,1716123
2017/12/10 6:45,1738636
2017/12/10 7:00,1765000
2017/12/10 7:15,1766871
2017/12/10 7:30,1737478
2017/12/10 7:45,1736871
2017/12/10 8:00,1747852
2017/12/10 8:15,1707000
2017/12/10 8:30,1706969
2017/12/10 8:45,1698000
2017/12/10 9:00,1726617
2017/12/10 9:15,1708852
2017/12/10 9:30,1727211
2017/12/10 9:45,1753384
2017/12/10 10:00,1753320
2017/12/10 10:15,1774500
2017/12/10 10:30,1775990
2017/12/10 10:45,1796624
2017/12/10 11:00,1785000
2017/12/10 11:15,1780635
2017/12/10 11:30,1784158
2017/12/10 11:45,1751997
2017/12/10 12:00,1770747
2017/12/10 12:15,1756754
2017/12/10 12:30,1754671
2017/12/10 12:45,1766700
2017/12/10 13:00,1773311
2017/12/10 13:15,1811000
2017/12/10 13:30,1842130
2017/12/10 13:45,1865000
2017/12/10 14:00,1906400
2017/12/10 14:15,1910000
2017/12/10 14:30,1935000
2017/12/10 14:45,1896600
2017/12/10 15:00,1894556
2017/12/10 15:15,1873750
2017/12/10 15:30,1933999
2017/12/10 15:45,1944999
2017/12/10 16:00,1945926
2017/12/10 16:15,1922592
2017/12/10 16:30,1949453
2017/12/10 16:45,1909000
2017/12/10 17:00,1888151
2017/12/10 17:15,1909075
2017/12/10 17:30,1905975
2017/12/10 17:45,1909336
2017/12/10 18:00,1909270
2017/12/10 18:15,1901759
2017/12/10 18:30,1886013
2017/12/10 18:45,1895816
2017/12/10 19:00,1898043
2017/12/10 19:15,1902353
2017/12/10 19:30,1922252
2017/12/10 19:45,1944074
2017/12/10 20:00,1950559
2017/12/10 20:15,1923775
2017/12/10 20:30,1941000
2017/12/10 20:45,1919290
2017/12/10 21:00,1917791
2017/12/10 21:15,1918570
2017/12/10 21:30,1869500
2017/12/10 21:45,1875498
2017/12/10 22:00,1826974
2017/12/10 22:15,1821999
2017/12/10 22:30,1862836
2017/12/10 22:45,1847437
2017/12/10 23:00,1815555
2017/12/10 23:15,1891074
2017/12/10 23:30,1933746
2017/12/10 23:45,1910550
2017/12/11 0:00,1877000
2017/12/11 0:15,1918359
2017/12/11 0:30,1929272
2017/12/11 0:45,1922904
2017/12/11 1:00,1937585
2017/12/11 1:15,2014970
2017/12/11 1:30,2039949
2017/12/11 1:45,2040000
2017/12/11 2:00,2051023
2017/12/11 2:15,2038157
2017/12/11 2:30,2079980
2017/12/11 2:45,2136427
2017/12/11 3:00,2126678
2017/12/11 3:15,2162630
2017/12/11 3:30,2149300
2017/12/11 3:45,2154002
2017/12/11 4:00,2122607
2017/12/11 4:15,2117375
2017/12/11 4:30,2105862
2017/12/11 4:45,2059997
2017/12/11 5:00,2082149
2017/12/11 5:15,2132997
2017/12/11 5:30,2091029
2017/12/11 5:45,2110000
2017/12/11 6:00,2096282
2017/12/11 6:15,2129999
2017/12/11 6:30,2148524
2017/12/11 6:45,2155958
2017/12/11 7:00,2180999
2017/12/11 7:15,2148476
2017/12/11 7:30,2138859
2017/12/11 7:45,2167876
2017/12/11 8:00,2161400
2017/12/11 8:15,2162899
2017/12/11 8:30,2159915
2017/12/11 8:45,2160649
2017/12/11 9:00,2137000
2017/12/11 9:15,2141677
2017/12/11 9:30,2136434
2017/12/11 9:45,2149792
2017/12/11 10:00,2141784
2017/12/11 10:15,2165947
2017/12/11 10:30,2162999
2017/12/11 10:45,2164999
2017/12/11 11:00,2164000
2017/12/11 11:15,2150000
2017/12/11 11:30,2157012
2017/12/11 11:45,2156769
2017/12/11 12:00,2129030
2017/12/11 12:15,2149998
2017/12/11 12:30,2156352
2017/12/11 12:45,2152375
2017/12/11 13:00,2155387
2017/12/11 13:15,2140010
2017/12/11 13:30,2143992
2017/12/11 13:45,2092959
2017/12/11 14:00,2099959
2017/12/11 14:15,2129000
2017/12/11 14:30,2109330
2017/12/11 14:45,2110000
2017/12/11 15:00,2096500
2017/12/11 15:15,2098999
2017/12/11 15:30,2110197
2017/12/11 15:45,2144058
2017/12/11 16:00,2136395
2017/12/11 16:15,2141900
2017/12/11 16:30,2120000
2017/12/11 16:45,2113964
2017/12/11 17:00,2122285
2017/12/11 17:15,2130786
2017/12/11 17:30,2117998
2017/12/11 17:45,2118599
2017/12/11 18:00,2120851
2017/12/11 18:15,2133148
2017/12/11 18:30,2138804
2017/12/11 18:45,2140864
2017/12/11 19:00,2144365
2017/12/11 19:15,2139999
2017/12/11 19:30,2147500
2017/12/11 19:45,2191682
2017/12/11 20:00,2202000
2017/12/11 20:15,2233464
2017/12/11 20:30,2242905
2017/12/11 20:45,2238873
2017/12/11 21:00,2250221
2017/12/11 21:15,2240127
2017/12/11 21:30,2229732
2017/12/11 21:45,2244140
2017/12/11 22:00,2253245
2017/12/11 22:15,2235999
2017/12/11 22:30,2236857
2017/12/11 22:45,2234939
2017/12/11 23:00,2239770
2017/12/11 23:15,2236163
2017/12/11 23:30,2229915
2017/12/11 23:45,2222831
2017/12/12 0:00,2220998
2017/12/12 0:15,2212000
2017/12/12 0:30,2215549
2017/12/12 0:45,2222991
2017/12/12 1:00,2225729
2017/12/12 1:15,2215041
2017/12/12 1:30,2193039
2017/12/12 1:45,2198991
2017/12/12 2:00,2218693
2017/12/12 2:15,2216191
2017/12/12 2:30,2209231
2017/12/12 2:45,2218498
2017/12/12 3:00,2210000
2017/12/12 3:15,2197048
2017/12/12 3:30,2191262
2017/12/12 3:45,2190000
2017/12/12 4:00,2190000
2017/12/12 4:15,2199013
2017/12/12 4:30,2183000
2017/12/12 4:45,2173499
2017/12/12 5:00,2174833
2017/12/12 5:15,2195695
2017/12/12 5:30,2188135
2017/12/12 5:45,2203999
2017/12/12 6:00,2210691
2017/12/12 6:15,2205600
2017/12/12 6:30,2217256
2017/12/12 6:45,2217500
2017/12/12 7:00,2229889
2017/12/12 7:15,2224998
2017/12/12 7:30,2220451
2017/12/12 7:45,2228690
2017/12/12 8:00,2224996
2017/12/12 8:15,2234999
2017/12/12 8:30,2230044
2017/12/12 8:45,2257340
2017/12/12 9:00,2242357
2017/12/12 9:15,2255612
2017/12/12 9:30,2244523
2017/12/12 9:45,2239000
2017/12/12 10:00,2220199
2017/12/12 10:15,2213800
2017/12/12 10:30,2209120
2017/12/12 10:45,2203158
2017/12/12 11:00,2195341
2017/12/12 11:15,2222002
2017/12/12 11:30,2216012
2017/12/12 11:45,2208599
2017/12/12 12:00,2218500
2017/12/12 12:15,2202699
2017/12/12 12:30,2210500
2017/12/12 12:45,2217699
2017/12/12 13:00,2214988
2017/12/12 13:15,2232949
2017/12/12 13:30,2243500
2017/12/12 13:45,2251231
2017/12/12 14:00,2282000
2017/12/12 14:15,2268000
2017/12/12 14:30,2262997
2017/12/12 14:45,2271000
2017/12/12 15:00,2258629
2017/12/12 15:15,2254797
2017/12/12 15:30,2263000
2017/12/12 15:45,2253600
2017/12/12 16:00,2265012
2017/12/12 16:15,2268320
2017/12/12 16:30,2264371
2017/12/12 16:45,2262187
2017/12/12 17:00,2264007
2017/12/12 17:15,2261700
2017/12/12 17:30,2269707
2017/12/12 17:45,2270543
2017/12/12 18:00,2282400
2017/12/12 18:15,2293842
2017/12/12 18:30,2289922
2017/12/12 18:45,2286313
2017/12/12 19:00,2294086
2017/12/12 19:15,2299839
2017/12/12 19:30,2305455
2017/12/12 19:45,2298554
2017/12/12 20:00,2303555
2017/12/12 20:15,2315849
2017/12/12 20:30,2300599
2017/12/12 20:45,2300999
2017/12/12 21:00,2275000
2017/12/12 21:15,2262359
2017/12/12 21:30,2280171
2017/12/12 21:45,2276293
2017/12/12 22:00,2278633
2017/12/12 22:15,2282798
2017/12/12 22:30,2293405
2017/12/12 22:45,2284990
2017/12/12 23:00,2298000
2017/12/12 23:15,2289999
2017/12/12 23:30,2279737
2017/12/12 23:45,2269527
2017/12/13 0:00,2263000
2017/12/13 0:15,2279345
2017/12/13 0:30,2282143
2017/12/13 0:45,2290861
2017/12/13 1:00,2298217
2017/12/13 1:15,2291000
2017/12/13 1:30,2272550
2017/12/13 1:45,2265574
2017/12/13 2:00,2267739
2017/12/13 2:15,2260001
2017/12/13 2:30,2219998
2017/12/13 2:45,2174797
2017/12/13 3:00,2194875
2017/12/13 3:15,2215000
2017/12/13 3:30,2202652
2017/12/13 3:45,2232000
2017/12/13 4:00,2227500
2017/12/13 4:15,2203000
2017/12/13 4:30,2210887
2017/12/13 4:45,2218635
2017/12/13 5:00,2220420
2017/12/13 5:15,2233978
2017/12/13 5:30,2236500
2017/12/13 5:45,2244020
2017/12/13 6:00,2240988
2017/12/13 6:15,2238243
2017/12/13 6:30,2217500
2017/12/13 6:45,2221212
2017/12/13 7:00,2238413
2017/12/13 7:15,2241057
2017/12/13 7:30,2233208
2017/12/13 7:45,2230389
2017/12/13 8:00,2236001
2017/12/13 8:15,2229893
2017/12/13 8:30,2222029
2017/12/13 8:45,2232542
2017/12/13 9:00,2228000
2017/12/13 9:15,2221451
2017/12/13 9:30,2224203
2017/12/13 9:45,2225814
2017/12/13 10:00,2242598
2017/12/13 10:15,2247951
2017/12/13 10:30,2245525
2017/12/13 10:45,2243149
2017/12/13 11:00,2233399
2017/12/13 11:15,2244878
2017/12/13 11:30,2234823
2017/12/13 11:45,2231952
2017/12/13 12:00,2233736
2017/12/13 12:15,2256999
2017/12/13 12:30,2277830
2017/12/13 12:45,2289990
2017/12/13 13:00,2279887
2017/12/13 13:15,2285000
2017/12/13 13:30,2281000
2017/12/13 13:45,2278158
2017/12/13 14:00,2277284
2017/12/13 14:15,2277946
2017/12/13 14:30,2278246
2017/12/13 14:45,2280223
2017/12/13 15:00,2272754
2017/12/13 15:15,2277078
2017/12/13 15:30,2262740
2017/12/13 15:45,2261305
2017/12/13 16:00,2261789
2017/12/13 16:15,2255337
2017/12/13 16:30,2252969
2017/12/13 16:45,2249849
2017/12/13 17:00,2243460
2017/12/13 17:15,2231835
2017/12/13 17:30,2231546
2017/12/13 17:45,2221000
2017/12/13 18:00,2225652
2017/12/13 18:15,2210000
2017/12/13 18:30,2177000
2017/12/13 18:45,2202499
2017/12/13 19:00,2207499
2017/12/13 19:15,2210093
2017/12/13 19:30,2228167
2017/12/13 19:45,2221900
2017/12/13 20:00,2222018
2017/12/13 20:15,2228195
2017/12/13 20:30,2233034
2017/12/13 20:45,2220496
2017/12/13 21:00,2217787
2017/12/13 21:15,2250227
2017/12/13 21:30,2250601
2017/12/13 21:45,2258419
2017/12/13 22:00,2258209
2017/12/13 22:15,2241001
2017/12/13 22:30,2239259
2017/12/13 22:45,2238000
2017/12/13 23:00,2229611
2017/12/13 23:15,2245485
2017/12/13 23:30,2237999
2017/12/13 23:45,2219290
2017/12/14 0:00,2227684
2017/12/14 0:15,2219663
2017/12/14 0:30,2215725
2017/12/14 0:45,2217800
2017/12/14 1:00,2234647
2017/12/14 1:15,2231795
2017/12/14 1:30,2224662
2017/12/14 1:45,2225634
2017/12/14 2:00,2229800
2017/12/14 2:15,2225850
2017/12/14 2:30,2213401
2017/12/14 2:45,2216950
2017/12/14 3:00,2210000
2017/12/14 3:15,2212870
2017/12/14 3:30,2209333
2017/12/14 3:45,2214213
2017/12/14 4:00,2221988
2017/12/14 4:15,2227849
2017/12/14 4:30,2226197
2017/12/14 4:45,2229722
2017/12/14 5:00,2236965
2017/12/14 5:15,2246499
2017/12/14 5:30,2236997
2017/12/14 5:45,2232052
2017/12/14 6:00,2239918
2017/12/14 6:15,2249500
2017/12/14 6:30,2240924
2017/12/14 6:45,2237877
2017/12/14 7:00,2216197
2017/12/14 7:15,2220800
2017/12/14 7:30,2228990
2017/12/14 7:45,2228164
2017/12/14 8:00,2243128
2017/12/14 8:15,2251195
2017/12/14 8:30,2246352
2017/12/14 8:45,2250254
2017/12/14 9:00,2250999
2017/12/14 9:15,2258000
2017/12/14 9:30,2249827
2017/12/14 9:45,2242940
2017/12/14 10:00,2238480
2017/12/14 10:15,2229555
2017/12/14 10:30,2240550
2017/12/14 10:45,2244698
2017/12/14 11:00,2245596
2017/12/14 11:15,2241846
2017/12/14 11:30,2215942
2017/12/14 11:45,2223611
2017/12/14 12:00,2222847
2017/12/14 12:15,2224615
2017/12/14 12:30,2228799
2017/12/14 12:45,2227709
2017/12/14 13:00,2231482
2017/12/14 13:15,2224920
2017/12/14 13:30,2221777
2017/12/14 13:45,2225000
2017/12/14 14:00,2223996
2017/12/14 14:15,2226902
2017/12/14 14:30,2217000
2017/12/14 14:45,2219983
2017/12/14 15:00,2207999
2017/12/14 15:15,2201582
2017/12/14 15:30,2201999
2017/12/14 15:45,2203302
2017/12/14 16:00,2206311
2017/12/14 16:15,2201053
2017/12/14 16:30,2199453
2017/12/14 16:45,2193739
2017/12/14 17:00,2194541
2017/12/14 17:15,2207378
2017/12/14 17:30,2203999
2017/12/14 17:45,2203433
2017/12/14 18:00,2203135
2017/12/14 18:15,2211194
2017/12/14 18:30,2200116
2017/12/14 18:45,2203931
2017/12/14 19:00,2198848
2017/12/14 19:15,2192000
2017/12/14 19:30,2194311
2017/12/14 19:45,2190098
2017/12/14 20:00,2196647
2017/12/14 20:15,2201580
2017/12/14 20:30,2200172
2017/12/14 20:45,2198335
2017/12/14 21:00,2197412
2017/12/14 21:15,2203084
2017/12/14 21:30,2197999
2017/12/14 21:45,2209200
2017/12/14 22:00,2213859
2017/12/14 22:15,2218051
2017/12/14 22:30,2215408
2017/12/14 22:45,2206999
2017/12/14 23:00,2203798
2017/12/14 23:15,2206010
2017/12/14 23:30,2204691
2017/12/14 23:45,2211926
2017/12/15 0:00,2210000
2017/12/15 0:15,2212427
2017/12/15 0:30,2232313
2017/12/15 0:45,2241467
2017/12/15 1:00,2238000
2017/12/15 1:15,2244444
2017/12/15 1:30,2246101
2017/12/15 1:45,2252876
2017/12/15 2:00,2246242
2017/12/15 2:15,2258000
2017/12/15 2:30,2277777
2017/12/15 2:45,2299000
2017/12/15 3:00,2296500
2017/12/15 3:15,2287139
2017/12/15 3:30,2301000
2017/12/15 3:45,2298934
2017/12/15 4:00,2295399
2017/12/15 4:15,2304429
2017/12/15 4:30,2298515
2017/12/15 4:45,2291840
2017/12/15 5:00,2297509
2017/12/15 5:15,2309352
2017/12/15 5:30,2303614
2017/12/15 5:45,2305633
2017/12/15 6:00,2299562
2017/12/15 6:15,2299200
2017/12/15 6:30,2294816
2017/12/15 6:45,2299000
2017/12/15 7:00,2298526
2017/12/15 7:15,2297475
2017/12/15 7:30,2291782
2017/12/15 7:45,2294709
2017/12/15 8:00,2287198
2017/12/15 8:15,2279497
2017/12/15 8:30,2273899
2017/12/15 8:45,2283939
2017/12/15 9:00,2281419
2017/12/15 9:15,2299490
2017/12/15 9:30,2296000
2017/12/15 9:45,2298099
2017/12/15 10:00,2315000
2017/12/15 10:15,2345000
2017/12/15 10:30,2359996
2017/12/15 10:45,2380762
2017/12/15 11:00,2354954
2017/12/15 11:15,2358001
2017/12/15 11:30,2366599
2017/12/15 11:45,2382000
2017/12/15 12:00,2389301
2017/12/15 12:15,2389555
2017/12/15 12:30,2389222
2017/12/15 12:45,2374002
2017/12/15 13:00,2378700
2017/12/15 13:15,2372050
2017/12/15 13:30,2356867
2017/12/15 13:45,2353101
2017/12/15 14:00,2355001
2017/12/15 14:14,2355000
2017/12/15 14:29,2353888
2017/12/15 14:45,2345999
2017/12/15 15:00,2351261
2017/12/15 15:15,2353600
2017/12/15 15:30,2354996
2017/12/15 15:45,2365000
2017/12/15 16:00,2349899
2017/12/15 16:15,2357549
2017/12/15 16:30,2354259
2017/12/15 16:45,2356799
2017/12/15 17:00,2349997
2017/12/15 17:15,2351887
2017/12/15 17:30,2354193
2017/12/15 17:45,2358874
2017/12/15 18:00,2354757
2017/12/15 18:15,2351931
2017/12/15 18:30,2359979
2017/12/15 18:45,2363917
2017/12/15 19:00,2369112
2017/12/15 19:15,2362881
2017/12/15 19:30,2361450
2017/12/15 19:45,2359166
2017/12/15 20:00,2360349
2017/12/15 20:15,2363640
2017/12/15 20:30,2381621
2017/12/15 20:45,2371948
2017/12/15 21:00,2376100
2017/12/15 21:15,2353256
2017/12/15 21:30,2345469
2017/12/15 21:45,2345800
2017/12/15 22:00,2355000
2017/12/15 22:15,2342000
2017/12/15 22:30,2344966
2017/12/15 22:45,2342999
2017/12/15 23:00,2347723
2017/12/15 23:15,2349257
2017/12/15 23:30,2353998
2017/12/15 23:45,2351351
2017/12/16 0:00,2356250
2017/12/16 0:15,2353528
2017/12/16 0:30,2351488
2017/12/16 0:45,2355123
2017/12/16 1:00,2349634
2017/12/16 1:15,2349269
2017/12/16 1:30,2357750
2017/12/16 1:45,2354999
2017/12/16 2:00,2358030
2017/12/16 2:15,2362500
2017/12/16 2:30,2356566
2017/12/16 2:45,2357750
2017/12/16 3:00,2351018
2017/12/16 3:15,2356313
2017/12/16 3:30,2352842
2017/12/16 3:45,2353700
2017/12/16 4:00,2356699
2017/12/16 4:15,2362000
2017/12/16 4:30,2365087
2017/12/16 4:45,2366000
2017/12/16 5:00,2366372
2017/12/16 5:15,2367580
2017/12/16 5:30,2368952
2017/12/16 5:45,2375779
2017/12/16 6:00,2383470
2017/12/16 6:15,2392096
2017/12/16 6:30,2390146
2017/12/16 6:45,2400000
2017/12/16 7:00,2409000
2017/12/16 7:15,2410126
2017/12/16 7:30,2432325
2017/12/16 7:45,2432325
2017/12/16 8:00,2431000
2017/12/16 8:15,2419999
2017/12/16 8:30,2403501
2017/12/16 8:45,2397817
2017/12/16 9:00,2419900
2017/12/16 9:15,2431000
2017/12/16 9:30,2407000
2017/12/16 9:45,2415075
2017/12/16 10:00,2421999
2017/12/16 10:15,2415723
2017/12/16 10:30,2422904
2017/12/16 10:45,2421450
2017/12/16 11:00,2423774
2017/12/16 11:15,2431999
2017/12/16 11:30,2441260
2017/12/16 11:44,2457993
2017/12/16 12:00,2447655
2017/12/16 12:15,2469000
2017/12/16 12:30,2458700
2017/12/16 12:45,2465645
2017/12/16 13:00,2469400
2017/12/16 13:15,2482850
2017/12/16 13:30,2493997
2017/12/16 13:45,2513590
2017/12/16 14:00,2512080
2017/12/16 14:15,2503450
2017/12/16 14:30,2545433
2017/12/16 14:45,2536580
2017/12/16 15:00,2537810
2017/12/16 15:15,2540998
2017/12/16 15:30,2522221
2017/12/16 15:45,2552000
2017/12/16 16:00,2551301
2017/12/16 16:15,2578626
2017/12/16 16:30,2569316
2017/12/16 16:45,2541220
2017/12/16 17:00,2564499
2017/12/16 17:15,2554121
2017/12/16 17:30,2548998
2017/12/16 17:45,2569700
2017/12/16 18:00,2567071
2017/12/16 18:15,2558722
2017/12/16 18:30,2557894
2017/12/16 18:45,2555995
2017/12/16 19:00,2552678
2017/12/16 19:15,2565534
2017/12/16 19:30,2584999
2017/12/16 19:45,2594841
2017/12/16 20:00,2630400
2017/12/16 20:15,2635999
2017/12/16 20:30,2626998
2017/12/16 20:45,2640872
2017/12/16 21:00,2647366
2017/12/16 21:15,2632498
2017/12/16 21:30,2653583
2017/12/16 21:45,2665026
2017/12/16 22:00,2694246
2017/12/16 22:15,2720000
2017/12/16 22:30,2779998
2017/12/16 22:45,2790000
2017/12/16 23:00,2763826
2017/12/16 23:15,2712000
2017/12/16 23:30,2728984
2017/12/16 23:45,2732945
2017/12/17 0:00,2786000
2017/12/17 0:15,2734444
2017/12/17 0:30,2764186
2017/12/17 0:45,2758821
2017/12/17 1:00,2739052
2017/12/17 1:15,2755335
2017/12/17 1:30,2750899
2017/12/17 1:45,2755002
2017/12/17 1:59,2768501
2017/12/17 2:15,2767508
2017/12/17 2:30,2809950
2017/12/17 2:45,2830506
2017/12/17 3:00,2858699
2017/12/17 3:15,2818862
2017/12/17 3:29,2720000
2017/12/17 3:45,2650884
2017/12/17 4:00,2586259
2017/12/17 4:15,2604998
2017/12/17 4:30,2497646
2017/12/17 4:45,2428000
2017/12/17 5:00,2537998
2017/12/17 5:15,2544150
2017/12/17 5:30,2560000
2017/12/17 5:45,2615999
2017/12/17 6:00,2640001
2017/12/17 6:15,2653998
2017/12/17 6:30,2641800
2017/12/17 6:45,2606398
2017/12/17 7:00,2626477
2017/12/17 7:15,2610000
2017/12/17 7:30,2621891
2017/12/17 7:45,2644099
2017/12/17 8:00,2650760
2017/12/17 8:15,2645705
2017/12/17 8:30,2625300
2017/12/17 8:45,2636189
2017/12/17 9:00,2613499
2017/12/17 9:15,2601500
2017/12/17 9:30,2624000
2017/12/17 9:45,2604999
2017/12/17 10:00,2619907
2017/12/17 10:15,2608000
2017/12/17 10:30,2589179
2017/12/17 10:45,2570500
2017/12/17 11:00,2578998
2017/12/17 11:15,2593999
2017/12/17 11:30,2590655
2017/12/17 11:45,2604698
2017/12/17 12:00,2603714
2017/12/17 12:15,2644695
2017/12/17 12:30,2648999
2017/12/17 12:45,2625499
2017/12/17 13:00,2623000
2017/12/17 13:15,2643990
2017/12/17 13:30,2638490
2017/12/17 13:45,2632233
2017/12/17 14:00,2624864
2017/12/17 14:15,2607000
2017/12/17 14:30,2603495
2017/12/17 14:45,2619000
2017/12/17 15:00,2587600
2017/12/17 15:15,2566682
2017/12/17 15:30,2529990
2017/12/17 15:45,2556984
2017/12/17 16:00,2566500
2017/12/17 16:15,2579853
2017/12/17 16:30,2552400
2017/12/17 16:45,2565095
2017/12/17 17:00,2547281
2017/12/17 17:15,2561669
2017/12/17 17:30,2564184
2017/12/17 17:45,2560101
2017/12/17 18:00,2549890
2017/12/17 18:15,2554545
2017/12/17 18:30,2560743
2017/12/17 18:45,2554499
2017/12/17 19:00,2527660
2017/12/17 19:15,2545999
2017/12/17 19:30,2524734
2017/12/17 19:45,2532673
2017/12/17 20:00,2554996
2017/12/17 20:15,2585030
2017/12/17 20:30,2590619
2017/12/17 20:45,2581997
2017/12/17 21:00,2579776
2017/12/17 21:15,2579304
2017/12/17 21:30,2599159
2017/12/17 21:45,2613149
2017/12/17 22:00,2622600
2017/12/17 22:15,2645998
2017/12/17 22:30,2637500
2017/12/17 22:45,2655000
2017/12/17 23:00,2647810
2017/12/17 23:15,2602425
2017/12/17 23:30,2561200
2017/12/17 23:45,2582400
2017/12/18 0:00,2606755
2017/12/18 0:15,2587497
2017/12/18 0:30,2551007
2017/12/18 0:45,2495964
2017/12/18 1:00,2409500
2017/12/18 1:15,2447776
2017/12/18 1:30,2439364
2017/12/18 1:45,2510000
2017/12/18 2:00,2514444
2017/12/18 2:15,2533610
2017/12/18 2:30,2530000
2017/12/18 2:45,2509091
2017/12/18 3:00,2499220
2017/12/18 3:15,2511000
2017/12/18 3:30,2535671
2017/12/18 3:45,2527735
2017/12/18 4:00,2535921
2017/12/18 4:15,2537673
2017/12/18 4:30,2549233
2017/12/18 4:45,2557854
2017/12/18 5:00,2544697
2017/12/18 5:15,2531447
2017/12/18 5:30,2541000
2017/12/18 5:45,2536999
2017/12/18 6:00,2559885
2017/12/18 6:15,2557500
2017/12/18 6:30,2576000
2017/12/18 6:45,2572860
2017/12/18 7:00,2568366
2017/12/18 7:15,2563791
2017/12/18 7:30,2564296
2017/12/18 7:45,2566398
2017/12/18 8:00,2550990
2017/12/18 8:15,2560993
2017/12/18 8:30,2555132
2017/12/18 8:45,2557421
2017/12/18 9:00,2565000
2017/12/18 9:15,2550797
2017/12/18 9:30,2554748
2017/12/18 9:45,2554000
2017/12/18 10:00,2548000
2017/12/18 10:15,2552499
2017/12/18 10:30,2556438
2017/12/18 10:45,2567798
2017/12/18 11:00,2560994
2017/12/18 11:15,2565000
2017/12/18 11:30,2590522
2017/12/18 11:45,2599604
2017/12/18 12:00,2621999
2017/12/18 12:15,2633244
2017/12/18 12:30,2631999
2017/12/18 12:45,2617989
2017/12/18 13:00,2602800
2017/12/18 13:15,2596619
2017/12/18 13:30,2582000
2017/12/18 13:45,2594451
2017/12/18 14:00,2572999
2017/12/18 14:15,2557999
2017/12/18 14:30,2530540
2017/12/18 14:45,2570868
2017/12/18 15:00,2573919
2017/12/18 15:15,2562999
2017/12/18 15:30,2566000
2017/12/18 15:45,2567388
2017/12/18 16:00,2564880
2017/12/18 16:15,2558318
2017/12/18 16:30,2550000
2017/12/18 16:45,2544619
2017/12/18 17:00,2512494
2017/12/18 17:15,2525442
2017/12/18 17:30,2527500
2017/12/18 17:45,2526494
2017/12/18 18:00,2533665
2017/12/18 18:15,2505175
2017/12/18 18:30,2517498
2017/12/18 18:45,2508820
2017/12/18 19:00,2529500
2017/12/18 19:15,2561406
2017/12/18 19:30,2546901
2017/12/18 19:45,2540000
2017/12/18 20:00,2550877
2017/12/18 20:15,2543807
2017/12/18 20:30,2524000
2017/12/18 20:45,2520000
2017/12/18 21:00,2534500
2017/12/18 21:15,2549248
2017/12/18 21:30,2543197
2017/12/18 21:45,2537802
2017/12/18 22:00,2541860
2017/12/18 22:15,2543945
2017/12/18 22:30,2561490
2017/12/18 22:45,2557764
2017/12/18 23:00,2579999
2017/12/18 23:15,2584129
2017/12/18 23:30,2574403
2017/12/18 23:45,2567834
2017/12/19 0:00,2580221
2017/12/19 0:15,2586653
2017/12/19 0:30,2580540
2017/12/19 0:45,2569500
2017/12/19 1:00,2567084
2017/12/19 1:15,2576883
2017/12/19 1:30,2580437
2017/12/19 1:45,2584935
2017/12/19 2:00,2581495
2017/12/19 2:15,2573213
2017/12/19 2:30,2582000
2017/12/19 2:45,2584787
2017/12/19 3:00,2590798
2017/12/19 3:15,2589999
2017/12/19 3:30,2586903
2017/12/19 3:45,2625747
2017/12/19 4:00,2619999
2017/12/19 4:15,2622000
2017/12/19 4:30,2631612
2017/12/19 4:45,2633798
2017/12/19 5:00,2624133
2017/12/19 5:15,2610499
2017/12/19 5:30,2598000
2017/12/19 5:45,2608970
2017/12/19 6:00,2606790
2017/12/19 6:15,2608976
2017/12/19 6:30,2601826
2017/12/19 6:45,2594647
2017/12/19 7:00,2573831
2017/12/19 7:15,2587000
2017/12/19 7:30,2593623
2017/12/19 7:45,2582801
2017/12/19 8:00,2582000
2017/12/19 8:15,2595400
2017/12/19 8:30,2600800
2017/12/19 8:45,2596334
2017/12/19 9:00,2602430
2017/12/19 9:15,2586987
2017/12/19 9:30,2583530
2017/12/19 9:45,2568750
2017/12/19 10:00,2569927
2017/12/19 10:15,2549000
2017/12/19 10:30,2558429
2017/12/19 10:45,2523456
2017/12/19 11:00,2540214
2017/12/19 11:15,2507299
