now,stockname,CNT,WIN,PL,AVG,CNT_A,WIN_A,PL_A,AVG_A,WIN_COMP,PL_COMP
2018/07/26 04:33:19,6855_2017S_PL,194,39.18,0.81,-1803,23,52.17,1.89,4782,0.332,1.333
2018/07/26 04:33:21,6856_2013L_PL,214,56.54,1.34,2125,6,83.33,12.65,8673,0.474,8.44
2018/07/26 04:33:22,6856_2013S_PL,177,40.68,0.8,-1674,5,40.0,0.43,-4538,-0.017,-0.463
2018/07/26 04:33:24,6856_2014L_PL,207,58.45,1.4,2390,8,62.5,1.01,54,0.069,-0.279
2018/07/26 04:33:25,6856_2014S_PL,170,41.18,0.74,-1978,6,66.67,2.04,3129,0.619,1.757
2018/07/26 04:33:27,6856_2015L_PL,198,57.07,1.24,1416,6,33.33,0.29,-4716,-0.416,-0.766
2018/07/26 04:33:28,6856_2015S_PL,170,44.71,0.84,-1188,3,66.67,2.46,4460,0.491,1.929
2018/07/26 04:33:31,6856_2016L_PL,200,57.0,1.19,1197,5,60.0,2.62,5863,0.053,1.202
2018/07/26 04:33:32,6856_2016S_PL,168,45.83,0.9,-821,6,50.0,0.73,-1340,0.091,-0.189
2018/07/26 04:33:35,6856_2017L_PL,182,57.69,1.35,1975,13,61.54,1.66,2207,0.067,0.23
2018/07/26 04:33:36,6856_2017S_PL,178,46.07,0.85,-1168,19,52.63,0.99,-54,0.142,0.165
2018/07/26 04:33:38,6857_2013L_PL,209,55.02,1.24,1929,9,66.67,1.84,2950,0.212,0.484
2018/07/26 04:33:40,6857_2013S_PL,187,44.92,0.73,-2981,5,20.0,0.3,-4801,-0.555,-0.589
2018/07/26 04:33:42,6857_2014L_PL,216,52.31,1.23,1789,8,37.5,0.43,-8551,-0.283,-0.65
2018/07/26 04:33:43,6857_2014S_PL,189,47.09,0.75,-2649,6,66.67,3.93,4243,0.416,4.24
2018/07/26 04:33:46,6857_2015L_PL,220,50.45,1.07,629,8,37.5,1.77,4342,-0.257,0.654
2018/07/26 04:33:47,6857_2015S_PL,198,46.97,0.77,-2441,3,66.67,2.15,2936,0.419,1.792
2018/07/26 04:33:49,6857_2016L_PL,234,49.15,1.05,393,4,75.0,0.47,-5732,0.526,-0.552
2018/07/26 04:33:50,6857_2016S_PL,194,49.48,0.9,-877,11,45.45,0.4,-6109,-0.081,-0.556
2018/07/26 04:33:52,6857_2017L_PL,230,51.74,1.01,57,19,42.11,1.06,517,-0.186,0.05
2018/07/26 04:33:53,6857_2017S_PL,201,51.74,1.0,15,20,60.0,1.29,2235,0.16,0.29
2018/07/26 04:34:00,6859_2013L_PL,217,59.45,1.77,4712,10,40.0,0.68,-3079,-0.327,-0.616
2018/07/26 04:34:01,6859_2013S_PL,201,48.76,0.98,-188,4,50.0,0.19,-3932,0.025,-0.806
2018/07/26 04:34:03,6859_2014L_PL,218,57.34,1.52,3497,7,57.14,1.35,2608,-0.003,-0.112
2018/07/26 04:34:04,6859_2014S_PL,188,51.6,0.99,-91,7,57.14,1.52,3377,0.107,0.535
2018/07/26 04:34:07,6859_2015L_PL,234,53.85,1.26,1897,6,50.0,1.17,815,-0.071,-0.071
2018/07/26 04:34:10,6859_2016L_PL,230,51.74,1.25,1851,7,57.14,1.27,2443,0.104,0.016
2018/07/26 04:34:11,6859_2016S_PL,200,47.0,0.91,-640,8,50.0,1.13,808,0.064,0.242
2018/07/26 04:34:14,6859_2017L_PL,226,50.44,1.06,467,14,42.86,1.08,323,-0.15,0.019
2018/07/26 04:34:15,6859_2017S_PL,205,42.93,0.67,-2628,21,42.86,0.53,-4457,-0.002,-0.209
2018/07/26 04:34:18,6861_2013L_PL,193,56.99,1.4,1998,5,80.0,7.22,7622,0.404,4.157
2018/07/26 04:34:19,6861_2013S_PL,164,50.0,0.82,-1344,6,50.0,2.62,7664,0.0,2.195
2018/07/26 04:34:21,6861_2014L_PL,185,58.92,1.47,2333,5,60.0,2.35,5605,0.018,0.599
2018/07/26 04:34:22,6861_2014S_PL,174,45.98,0.76,-1785,3,33.33,0.17,-3668,-0.275,-0.776
2018/07/26 04:34:24,6861_2015L_PL,177,61.02,1.74,3473,5,80.0,36.17,10409,0.311,19.787
2018/07/26 04:34:25,6861_2015S_PL,158,46.84,0.93,-518,6,50.0,1.16,739,0.067,0.247
2018/07/26 04:34:27,6861_2016L_PL,178,62.36,1.85,3740,3,33.33,0.2,-10828,-0.466,-0.892
2018/07/26 04:34:30,6861_2017L_PL,161,62.73,1.91,3872,7,57.14,1.45,1575,-0.089,-0.241
2018/07/26 04:34:31,6861_2017S_PL,151,41.06,0.77,-1884,7,71.43,4.81,12260,0.74,5.247
2018/07/26 04:35:04,6869_2013L_PL,195,58.46,1.59,2790,5,80.0,4.03,15319,0.368,1.535
2018/07/26 04:35:05,6869_2013S_PL,206,45.15,0.65,-2877,4,25.0,0.66,-2822,-0.446,0.015
2018/07/26 04:35:08,6869_2014L_PL,192,60.42,1.75,3411,6,66.67,1.08,251,0.103,-0.383
2018/07/26 04:35:09,6869_2014S_PL,202,44.55,0.59,-3493,4,50.0,1.34,2109,0.122,1.271
2018/07/26 04:35:11,6869_2015L_PL,192,56.77,1.46,2371,5,80.0,2.93,7195,0.409,1.007
2018/07/26 04:35:12,6869_2015S_PL,192,43.23,0.62,-3473,5,60.0,6.96,12033,0.388,10.226
2018/07/26 04:35:14,6869_2016L_PL,191,57.07,1.5,2676,6,83.33,1.55,1109,0.46,0.033
2018/07/26 04:35:14,6869_2016S_PL,188,44.68,0.81,-1777,7,42.86,0.53,-5144,-0.041,-0.346
2018/07/26 04:35:16,6869_2017L_PL,184,59.78,1.66,3124,20,65.0,2.63,5744,0.087,0.584
2018/07/26 04:35:17,6869_2017S_PL,171,43.86,0.9,-818,20,55.0,0.92,-628,0.254,0.022
2018/07/26 04:35:25,6871_2013L_PL,179,57.54,1.72,9651,7,42.86,0.48,-13683,-0.255,-0.721
2018/07/26 04:35:26,6871_2013S_PL,210,44.76,0.8,-2341,5,60.0,3.2,19220,0.34,3.0
2018/07/26 04:35:28,6871_2014L_PL,191,57.07,1.86,13140,7,42.86,1.95,8523,-0.249,0.048
2018/07/26 04:35:29,6871_2014S_PL,209,47.37,0.85,-2167,8,50.0,2.92,10389,0.056,2.435
2018/07/26 04:35:31,6871_2015L_PL,203,58.62,1.99,14235,7,71.43,4.0,10535,0.219,1.01
2018/07/26 04:35:32,6871_2015S_PL,198,54.04,1.18,2304,3,33.33,0.45,-2679,-0.383,-0.619
2018/07/26 04:35:34,6871_2016L_PL,214,60.28,2.09,13981,9,55.56,0.73,-2747,-0.078,-0.651
2018/07/26 04:35:35,6871_2016S_PL,170,52.94,1.18,2557,6,83.33,15.59,15251,0.574,12.212
2018/07/26 04:35:37,6871_2017L_PL,237,59.07,2.07,11511,19,42.11,0.54,-4316,-0.287,-0.739
2018/07/26 04:35:38,6871_2017S_PL,164,59.15,1.53,5854,20,50.0,0.57,-4468,-0.155,-0.627
2018/07/26 04:35:44,6875_2013L_PL,200,53.5,1.28,1792,6,50.0,0.68,-1087,-0.065,-0.469
2018/07/26 04:35:45,6875_2013S_PL,208,53.37,1.43,2875,6,100.0,-1,6866,0.874,-1.699
2018/07/26 04:35:47,6875_2014L_PL,214,52.8,1.19,1161,7,28.57,1.01,114,-0.459,-0.151
2018/07/26 04:35:48,6875_2014S_PL,194,53.61,1.48,2872,8,50.0,0.79,-975,-0.067,-0.466
2018/07/26 04:35:50,6875_2015L_PL,210,52.38,1.16,979,8,75.0,1.9,7412,0.432,0.638
2018/07/26 04:35:51,6875_2015S_PL,210,50.0,1.13,845,4,75.0,4.41,9560,0.5,2.903
2018/07/26 04:35:53,6875_2016L_PL,225,52.89,1.21,1447,6,66.67,1.52,2031,0.261,0.256
2018/07/26 04:35:53,6875_2016S_PL,210,53.33,1.23,1488,8,37.5,0.96,-170,-0.297,-0.22
2018/07/26 04:35:55,6875_2017L_PL,241,51.45,1.09,658,21,38.1,0.45,-5777,-0.259,-0.587
2018/07/26 04:35:56,6875_2017S_PL,213,48.36,0.94,-474,20,45.0,2.56,7353,-0.069,1.723
2018/07/26 04:35:58,6877_2013L_PL,207,59.9,2.26,7342,12,58.33,0.94,-476,-0.026,-0.584
2018/07/26 04:35:59,6877_2013S_PL,212,44.81,0.82,-1853,1,100.0,-1,1346,1.232,-2.22
2018/07/26 04:36:01,6877_2014L_PL,217,58.99,1.71,4745,4,75.0,2.22,5959,0.271,0.298
2018/07/26 04:36:02,6877_2014S_PL,203,45.81,0.68,-3379,8,37.5,0.48,-3956,-0.181,-0.294
2018/07/26 04:36:04,6877_2015L_PL,214,51.87,1.27,2032,6,66.67,7.03,15757,0.285,4.535
2018/07/26 04:36:05,6877_2015S_PL,207,50.24,0.67,-3135,6,33.33,0.58,-4313,-0.337,-0.134
2018/07/26 04:36:07,6877_2016L_PL,225,48.89,1.23,1801,4,25.0,0.34,-5516,-0.489,-0.724
2018/07/26 04:36:07,6877_2016S_PL,204,50.49,0.76,-2421,7,42.86,1.44,2146,-0.151,0.895
2018/07/26 04:36:09,6877_2017L_PL,217,48.39,1.14,979,13,76.92,12.34,6317,0.59,9.825
2018/07/26 04:36:10,6877_2017S_PL,196,47.96,0.97,-260,21,52.38,0.75,-1614,0.092,-0.227
2018/07/26 04:36:14,6879_2016L_PL,116,56.03,1.96,9323,7,85.71,16.19,20319,0.53,7.26
2018/07/26 04:36:14,6879_2016S_PL,122,38.52,0.72,-2966,7,42.86,1.68,2199,0.113,1.333
2018/07/26 04:36:16,6879_2017L_PL,168,55.95,2.01,8448,15,33.33,0.74,-2467,-0.404,-0.632
2018/07/26 04:36:17,6879_2017S_PL,157,40.76,0.8,-1987,14,42.86,0.48,-5754,0.052,-0.4
2018/07/26 04:36:24,6882_2013L_PL,188,61.17,2.3,8916,8,25.0,1.06,292,-0.591,-0.539
2018/07/26 04:36:27,6882_2014L_PL,191,54.45,1.71,4898,7,57.14,1.65,4715,0.049,-0.035
2018/07/26 04:36:28,6882_2014S_PL,179,54.75,1.54,3929,10,70.0,5.79,7736,0.279,2.76
2018/07/26 04:36:30,6882_2015L_PL,193,53.89,1.63,4606,6,33.33,2.07,3312,-0.382,0.27
2018/07/26 04:36:30,6882_2015S_PL,193,51.3,1.46,3413,8,12.5,0.22,-3581,-0.756,-0.849
2018/07/26 04:36:32,6882_2016L_PL,205,54.15,1.47,3276,10,70.0,5.55,18136,0.293,2.776
2018/07/26 04:36:33,6882_2016S_PL,186,47.85,1.23,1599,4,50.0,0.63,-4469,0.045,-0.488
2018/07/26 04:36:35,6882_2017L_PL,221,50.68,1.4,2897,19,68.42,2.86,10064,0.35,1.043
2018/07/26 04:36:36,6882_2017S_PL,190,45.26,1.19,1281,24,58.33,1.83,6426,0.289,0.538
2018/07/26 04:37:22,6901_2013L_PL,182,57.14,1.48,3734,6,66.67,1.0,-26,0.167,-0.324
2018/07/26 04:37:23,6901_2013S_PL,188,48.4,1.25,2031,5,60.0,2.72,4826,0.24,1.176
2018/07/26 04:37:25,6901_2014L_PL,174,56.9,1.64,4526,4,50.0,1.63,1381,-0.121,-0.006
2018/07/26 04:37:26,6901_2014S_PL,185,49.19,1.18,1397,6,50.0,0.56,-1579,0.016,-0.525
2018/07/26 04:37:28,6901_2015L_PL,165,56.36,1.36,2453,6,83.33,10.99,7745,0.479,7.081
2018/07/26 04:37:29,6901_2015S_PL,196,49.49,0.94,-438,7,57.14,2.7,4176,0.155,1.872
2018/07/26 04:37:31,6901_2016L_PL,176,51.7,1.17,1222,5,40.0,2.9,7512,-0.226,1.479
2018/07/26 04:37:32,6901_2016S_PL,183,54.1,1.33,1999,7,85.71,11.3,7888,0.584,7.496
2018/07/26 04:37:34,6901_2017L_PL,176,49.43,1.2,1677,20,60.0,2.87,5863,0.214,1.392
2018/07/26 04:37:34,6901_2017S_PL,180,57.22,1.59,2883,16,43.75,0.37,-9100,-0.235,-0.767
2018/07/26 04:37:36,6902_2013L_PL,182,56.59,1.45,2311,3,66.67,16.99,5627,0.178,10.717
2018/07/26 04:37:39,6902_2014L_PL,175,56.0,1.39,2105,6,50.0,0.92,-680,-0.107,-0.338
2018/07/26 04:37:40,6902_2014S_PL,187,45.45,0.76,-1840,3,66.67,8.85,4527,0.467,10.645
2018/07/26 04:37:42,6902_2015L_PL,171,56.14,1.31,1676,8,75.0,1.5,1604,0.336,0.145
2018/07/26 04:37:43,6902_2015S_PL,185,48.65,1.05,317,3,66.67,1.74,3312,0.37,0.657
2018/07/26 04:37:45,6902_2016L_PL,179,58.66,1.52,2594,7,85.71,3.99,6115,0.461,1.625
2018/07/26 04:37:46,6902_2016S_PL,175,50.86,1.27,1934,4,75.0,1.03,72,0.475,-0.189
2018/07/26 04:37:48,6902_2017L_PL,175,56.57,1.48,2167,17,58.82,1.5,1875,0.04,0.014
2018/07/26 04:37:48,6902_2017S_PL,176,47.73,1.21,1371,19,36.84,1.22,1105,-0.228,0.008
2018/07/26 04:37:55,6905_2013L_PL,229,50.66,0.99,-84,4,50.0,4.07,11029,-0.013,3.111
2018/07/26 04:37:56,6905_2013S_PL,217,42.4,0.78,-1835,4,25.0,2.18,7362,-0.41,1.795
2018/07/26 04:37:58,6905_2014L_PL,227,48.9,0.78,-1622,5,40.0,0.85,-1621,-0.182,0.09
2018/07/26 04:37:59,6905_2014S_PL,206,43.2,0.97,-200,6,50.0,1.36,2734,0.157,0.402
2018/07/26 04:38:01,6905_2015L_PL,226,48.23,0.71,-2248,7,42.86,0.88,-929,-0.111,0.239
2018/07/26 04:38:02,6905_2015S_PL,204,44.12,1.06,416,6,16.67,0.29,-4181,-0.622,-0.726
2018/07/26 04:38:04,6905_2016L_PL,224,50.89,0.78,-1621,6,66.67,4.45,10121,0.31,4.705
2018/07/26 04:38:05,6905_2016S_PL,201,46.27,1.12,837,6,66.67,1.19,525,0.441,0.062
2018/07/26 04:38:07,6905_2017L_PL,219,49.32,0.86,-943,20,55.0,0.53,-3027,0.115,-0.384
2018/07/26 04:38:07,6905_2017S_PL,201,48.26,1.04,297,22,36.36,0.72,-2570,-0.247,-0.308
2018/07/26 04:38:15,6908_2013L_PL,222,60.36,2.03,6940,6,83.33,9.53,26123,0.381,3.695
2018/07/26 04:38:16,6908_2013S_PL,200,52.5,1.43,3312,10,60.0,1.8,5087,0.143,0.259
2018/07/26 04:38:17,6908_2014L_PL,228,61.4,2.01,6551,7,57.14,1.81,5620,-0.069,-0.1
2018/07/26 04:38:18,6908_2014S_PL,210,50.95,1.3,2474,6,50.0,0.44,-6238,-0.019,-0.662
2018/07/26 04:38:20,6908_2015L_PL,213,58.69,1.61,4705,5,60.0,1.59,3170,0.022,-0.012
2018/07/26 04:38:21,6908_2015S_PL,213,51.17,1.27,2360,4,25.0,0.3,-4953,-0.511,-0.764
2018/07/26 04:38:23,6908_2016L_PL,232,54.31,1.15,1378,5,80.0,2.98,8689,0.473,1.591
2018/07/26 04:38:24,6908_2016S_PL,203,48.77,1.12,1199,6,66.67,3.33,5965,0.367,1.973
2018/07/26 04:38:26,6908_2017L_PL,223,54.71,1.14,1183,17,29.41,0.26,-6132,-0.462,-0.772
2018/07/26 04:38:27,6908_2017S_PL,199,49.25,1.11,1003,17,58.82,0.8,-1269,0.194,-0.279
2018/07/26 04:38:29,6911_2013L_PL,189,50.26,1.45,6158,3,100.0,-1,12676,0.99,-1.69
2018/07/26 04:38:30,6911_2013S_PL,209,48.33,1.05,451,4,75.0,1.13,533,0.552,0.076
2018/07/26 04:38:32,6911_2014L_PL,188,49.47,1.41,5628,4,75.0,11.94,29723,0.516,7.468
2018/07/26 04:38:32,6911_2014S_PL,220,47.27,1.04,359,6,50.0,3.0,10992,0.058,1.885
2018/07/26 04:38:34,6911_2015L_PL,206,52.43,1.46,5730,4,50.0,5.69,23942,-0.046,2.897
2018/07/26 04:38:37,6911_2016L_PL,196,55.1,1.72,7087,7,42.86,1.49,3873,-0.222,-0.134
2018/07/26 04:38:38,6911_2016S_PL,223,46.19,1.19,1680,8,50.0,2.43,4435,0.082,1.042
2018/07/26 04:38:40,6911_2017L_PL,202,61.88,2.13,8195,19,57.89,1.33,2595,-0.064,-0.376
2018/07/26 04:38:41,6911_2017S_PL,228,46.05,1.24,1949,18,72.22,2.08,3908,0.568,0.677
2018/07/26 04:38:48,6914_2013L_PL,225,49.78,1.04,291,6,50.0,5.46,6310,0.004,4.25
2018/07/26 04:38:49,6914_2013S_PL,191,41.36,0.64,-3166,6,66.67,2.14,2758,0.612,2.344
2018/07/26 04:38:52,6914_2014L_PL,223,49.33,1.08,517,11,63.64,1.23,1983,0.29,0.139
2018/07/26 04:38:53,6914_2014S_PL,203,41.87,0.65,-2927,4,25.0,4.1,3893,-0.403,5.308
2018/07/26 04:38:55,6914_2015L_PL,222,53.15,1.29,1712,5,80.0,5.36,16400,0.505,3.155
2018/07/26 04:38:56,6914_2015S_PL,187,44.39,0.74,-2106,7,28.57,0.97,-333,-0.356,0.311
2018/07/26 04:38:58,6914_2016L_PL,218,53.21,1.23,1550,14,57.14,1.67,4070,0.074,0.358
2018/07/26 04:38:59,6914_2016S_PL,185,45.95,0.95,-381,6,16.67,0.03,-12970,-0.637,-0.968
2018/07/26 04:39:01,6914_2017L_PL,230,53.48,1.37,2394,27,48.15,1.31,2659,-0.1,-0.044
2018/07/26 04:39:01,6914_2017S_PL,177,47.46,0.98,-195,11,63.64,0.88,-997,0.341,-0.102
2018/07/26 04:39:03,6915_2013L_PL,225,52.0,1.11,657,5,80.0,2.28,5334,0.538,1.054
2018/07/26 04:39:06,6915_2014L_PL,204,51.96,1.2,1101,8,50.0,0.87,-660,-0.038,-0.275
2018/07/26 04:39:07,6915_2014S_PL,195,50.26,1.05,329,6,66.67,1.84,4150,0.327,0.752
2018/07/26 04:39:09,6915_2015L_PL,193,59.59,1.82,3672,9,55.56,0.68,-1112,-0.068,-0.626
2018/07/26 04:39:10,6915_2015S_PL,198,47.98,0.95,-387,3,66.67,2.54,8988,0.39,1.674
2018/07/26 04:39:12,6915_2016L_PL,217,57.14,1.54,2953,6,50.0,1.0,-21,-0.125,-0.351
2018/07/26 04:39:13,6915_2016S_PL,200,51.5,1.1,787,8,62.5,0.87,-698,0.214,-0.209
2018/07/26 04:39:15,6915_2017L_PL,218,58.26,1.53,2733,13,46.15,1.02,101,-0.208,-0.333
2018/07/26 04:39:15,6915_2017S_PL,210,52.38,1.11,752,21,47.62,0.35,-5761,-0.091,-0.685
2018/07/26 04:39:17,6916_2013L_PL,161,49.07,1.84,6895,10,70.0,11.54,10645,0.427,5.272
2018/07/26 04:39:18,6916_2013S_PL,191,38.22,0.58,-4139,5,40.0,0.44,-6846,0.047,-0.241
2018/07/26 04:39:20,6916_2014L_PL,162,50.62,1.74,7070,4,100.0,-1,10944,0.976,-1.575
2018/07/26 04:39:21,6916_2014S_PL,191,38.74,0.58,-4183,5,20.0,0.12,-8196,-0.484,-0.793
2018/07/26 04:39:23,6916_2015L_PL,166,47.59,1.49,4771,8,62.5,1.31,3028,0.313,-0.121
2018/07/26 04:39:24,6916_2015S_PL,196,36.22,0.56,-4270,8,75.0,2.06,6166,1.071,2.679
2018/07/26 04:39:26,6916_2016L_PL,185,50.81,1.74,6652,8,37.5,1.43,2307,-0.262,-0.178
2018/07/26 04:39:27,6916_2016S_PL,208,37.98,0.64,-3512,10,50.0,1.38,1160,0.316,1.156
2018/07/26 04:39:29,6916_2017L_PL,205,51.71,1.63,4813,19,15.79,0.29,-4466,-0.695,-0.822
2018/07/26 04:39:30,6916_2017S_PL,211,42.65,0.81,-1538,25,36.0,0.34,-4238,-0.156,-0.58
2018/07/26 04:39:37,6919_2013S_PL,136,47.79,1.03,299,5,40.0,0.34,-7404,-0.163,-0.67
2018/07/26 04:39:40,6919_2014S_PL,143,46.85,0.93,-561,6,50.0,0.59,-1941,0.067,-0.366
2018/07/26 04:39:42,6919_2015L_PL,143,53.15,1.78,3981,4,50.0,0.81,-720,-0.059,-0.545
2018/07/26 04:39:45,6919_2016L_PL,157,52.23,1.55,2745,10,50.0,0.92,-990,-0.043,-0.406
2018/07/26 04:39:46,6919_2016S_PL,164,45.73,0.94,-408,8,75.0,3.16,4161,0.64,2.362
2018/07/26 04:39:48,6919_2017L_PL,183,51.37,1.32,1825,25,36.0,0.7,-1776,-0.299,-0.47
2018/07/26 04:39:48,6919_2017S_PL,172,51.74,1.32,1546,19,42.11,0.54,-3788,-0.186,-0.591
2018/07/26 04:39:51,6920_2015L_PL,112,48.21,1.11,911,10,40.0,1.16,769,-0.17,0.045
2018/07/26 04:39:52,6920_2015S_PL,89,44.94,0.85,-1510,4,25.0,0.32,-7894,-0.444,-0.624
2018/07/26 04:39:54,6920_2016L_PL,176,47.73,1.04,391,7,85.71,7.6,10099,0.796,6.308
2018/07/26 04:39:55,6920_2016S_PL,138,41.3,0.71,-3290,8,37.5,1.35,2433,-0.092,0.901
2018/07/26 04:39:56,6920_2017L_PL,235,48.94,1.08,674,26,23.08,0.31,-12168,-0.528,-0.713
2018/07/26 04:39:57,6920_2017S_PL,166,42.77,0.77,-2515,20,50.0,1.16,1592,0.169,0.506
2018/07/26 04:39:59,6923_2013L_PL,215,51.63,1.05,303,7,71.43,4.73,9046,0.383,3.505
2018/07/26 04:40:00,6923_2013S_PL,210,44.76,0.94,-463,4,100.0,-1,22714,1.234,-2.064
2018/07/26 04:40:02,6923_2014L_PL,229,52.4,1.1,623,7,71.43,4.11,11297,0.363,2.736
2018/07/26 04:40:03,6923_2014S_PL,212,45.75,1.01,72,7,28.57,0.23,-8580,-0.376,-0.772
2018/07/26 04:40:05,6923_2015L_PL,238,54.62,1.21,1347,7,71.43,7.06,7378,0.308,4.835
2018/07/26 04:40:06,6923_2015S_PL,217,47.47,1.06,413,4,50.0,0.91,-567,0.053,-0.142
2018/07/26 04:40:08,6923_2016L_PL,226,56.19,1.41,2620,7,42.86,0.53,-3652,-0.237,-0.624
2018/07/26 04:40:09,6923_2016S_PL,209,45.93,0.95,-395,5,60.0,0.96,-289,0.306,0.011
2018/07/26 04:40:11,6923_2017L_PL,213,54.46,1.41,2197,16,50.0,1.36,1446,-0.082,-0.035
2018/07/26 04:40:11,6923_2017S_PL,198,46.46,0.91,-743,17,47.06,2.4,4905,0.013,1.637
2018/07/26 04:40:13,6924_2013L_PL,201,60.2,1.93,8603,9,44.44,0.75,-1355,-0.262,-0.611
2018/07/26 04:40:14,6924_2013S_PL,230,55.65,1.34,2929,6,50.0,1.76,2004,-0.102,0.313
2018/07/26 04:40:16,6924_2014L_PL,202,57.92,1.85,7161,4,50.0,1.66,4417,-0.137,-0.103
2018/07/26 04:40:17,6924_2014S_PL,222,55.86,1.25,1938,7,14.29,0.05,-7074,-0.744,-0.96
2018/07/26 04:40:19,6924_2015L_PL,199,55.78,1.87,5900,9,44.44,1.06,333,-0.203,-0.433
2018/07/26 04:40:20,6924_2015S_PL,219,52.51,0.93,-518,5,20.0,0.14,-9222,-0.619,-0.849
2018/07/26 04:40:22,6924_2016L_PL,208,56.73,1.61,4285,8,37.5,0.79,-662,-0.339,-0.509
2018/07/26 04:40:23,6924_2016S_PL,215,48.84,0.8,-1650,9,66.67,5.71,4007,0.365,6.137
2018/07/26 04:40:25,6924_2017L_PL,211,53.55,1.36,2061,17,41.18,1.03,85,-0.231,-0.243
2018/07/26 04:40:26,6924_2017S_PL,224,47.77,0.75,-1676,21,47.62,0.65,-2181,-0.003,-0.133
2018/07/26 04:40:27,6925_2013L_PL,164,50.61,1.04,265,10,50.0,2.03,2989,-0.012,0.952
2018/07/26 04:40:28,6925_2013S_PL,221,47.06,0.65,-3090,8,62.5,1.1,309,0.328,0.692
2018/07/26 04:40:30,6925_2014L_PL,179,49.72,0.95,-318,7,14.29,0.11,-14368,-0.713,-0.884
2018/07/26 04:40:31,6925_2014S_PL,217,47.47,0.64,-2970,7,42.86,1.27,764,-0.097,0.984
2018/07/26 04:40:33,6925_2015L_PL,184,45.65,0.84,-1023,7,28.57,0.37,-4274,-0.374,-0.56
2018/07/26 04:40:37,6925_2016S_PL,209,48.8,0.81,-1486,7,57.14,0.86,-675,0.171,0.062
2018/07/26 04:40:39,6925_2017L_PL,193,45.08,0.84,-1041,18,61.11,0.73,-2145,0.356,-0.131
2018/07/26 04:40:40,6925_2017S_PL,197,48.73,0.85,-972,21,42.86,0.79,-1657,-0.12,-0.071
2018/07/26 04:40:41,6926_2013L_PL,167,48.5,1.23,1496,4,50.0,1.02,82,0.031,-0.171
2018/07/26 04:40:42,6926_2013S_PL,179,34.64,0.56,-4225,4,25.0,0.2,-2551,-0.278,-0.643
2018/07/26 04:40:44,6926_2014L_PL,147,53.74,1.31,1711,12,33.33,0.29,-2568,-0.38,-0.779
2018/07/26 04:40:45,6926_2014S_PL,173,34.1,0.54,-3990,4,25.0,6.07,22369,-0.267,10.241
2018/07/26 04:40:47,6926_2015L_PL,166,53.01,0.96,-189,9,44.44,1.96,1870,-0.162,1.042
2018/07/26 04:40:48,6926_2015S_PL,164,36.59,0.63,-2703,2,50.0,0.37,-6148,0.366,-0.413
2018/07/26 04:40:50,6926_2016L_PL,169,49.7,0.78,-1113,10,60.0,0.75,-1835,0.207,-0.038
2018/07/26 04:40:51,6926_2016S_PL,163,31.29,0.55,-3108,6,50.0,0.74,-1846,0.598,0.345
2018/07/26 04:40:53,6926_2017L_PL,177,50.28,0.98,-113,17,58.82,1.05,290,0.17,0.071
2018/07/26 04:40:54,6926_2017S_PL,169,33.73,0.62,-2413,16,62.5,3.45,8887,0.853,4.565
2018/07/26 04:41:06,6929_2013L_PL,130,54.62,1.44,3242,6,33.33,1.17,762,-0.39,-0.188
2018/07/26 04:41:07,6929_2013S_PL,120,52.5,1.46,3207,3,100.0,-1,7435,0.905,-1.685
2018/07/26 04:41:08,6929_2014L_PL,155,51.61,1.55,3529,10,50.0,0.83,-796,-0.031,-0.465
2018/07/26 04:41:11,6929_2015L_PL,189,46.03,1.11,723,6,33.33,0.56,-2589,-0.276,-0.495
2018/07/26 04:41:12,6929_2015S_PL,150,49.33,1.22,1375,7,42.86,0.37,-1514,-0.131,-0.697
2018/07/26 04:41:14,6929_2016L_PL,213,46.48,1.08,542,4,100.0,-1,8234,1.151,-1.926
2018/07/26 04:41:15,6929_2016S_PL,180,47.22,1.03,211,9,88.89,33.61,14925,0.882,31.631
2018/07/26 04:41:17,6929_2017L_PL,224,48.66,1.03,187,18,77.78,2.43,5676,0.598,1.359
2018/07/26 04:41:18,6929_2017S_PL,192,46.88,1.04,264,15,73.33,1.38,1053,0.564,0.327
2018/07/26 04:41:25,6932_2013L_PL,219,64.84,2.48,11021,8,62.5,1.26,746,-0.036,-0.492
2018/07/26 04:41:26,6932_2013S_PL,197,47.72,0.97,-322,5,80.0,1.83,3486,0.676,0.887
2018/07/26 04:41:28,6932_2014L_PL,223,64.13,2.36,8346,5,40.0,0.69,-2615,-0.376,-0.708
2018/07/26 04:41:29,6932_2014S_PL,217,48.85,1.05,522,6,33.33,0.76,-1456,-0.318,-0.276
2018/07/26 04:41:31,6932_2015L_PL,228,56.58,1.57,3775,5,80.0,6.1,2353,0.414,2.885
2018/07/26 04:41:31,6932_2015S_PL,217,45.62,0.96,-414,6,16.67,0.03,-6664,-0.635,-0.969
2018/07/26 04:41:33,6932_2016L_PL,215,51.63,1.55,3218,5,80.0,7.45,2983,0.549,3.806
2018/07/26 04:41:34,6932_2016S_PL,225,43.56,0.91,-667,12,41.67,0.54,-2225,-0.043,-0.407
2018/07/26 04:41:36,6932_2017L_PL,214,45.33,1.26,1390,23,39.13,0.35,-4813,-0.137,-0.722
2018/07/26 04:41:37,6932_2017S_PL,239,42.26,0.91,-542,24,58.33,1.22,918,0.38,0.341
